Player,Player-additional,League,Season,Home Continent,Home Country,Home City,Overall Value,Offensive Performance,Defensive Performance,Biometrics,Migration Difficulty
Ryan Gauld,862e93c2,MLS,2024.0,Europe,United Kingdom,Aberdeen,47.7,13.0,15.4,20.1,6.0
Mauro Manotas,89a5efd3,MLS,2018.0,South America,Colombia,Sabanalarga,47.7,27.1,6.3,44.0,19.0
,-additional,MLS,,,,,44.2,,,,
Sam Nicholson,8c8ac996,MLS,2019.0,Europe,United Kingdom,Edinburgh,47.7,9.5,15.4,35.5,6.0
Jayden Nelson,92305a81,MLS,2020.0,North America,Canada,Toronto,47.7,0.0,2.5,21.7,0.0
Andrés Cubas,9b40a6ea,MLS,2024.0,South America,Argentina,Aristóbulo del Valle,47.7,3.5,62.4,15.4,24.0
Bradley Wright-Phillips,9bb42ab8,MLS,2020.0,Europe,United Kingdom,London,47.7,26.3,5.3,30.2,6.0
Cristian Espinoza,9c794a80,MLS,2019.0,South America,Argentina,Buenos Aires,47.7,23.2,19.1,32.8,25.0
Jon Gallagher,9d5afdfb,MLS,2024.0,Europe,Ireland,Dundalk,47.7,5.3,24.6,35.5,6.0
Adilson Malanda,9d83969b,MLS,2024.0,Europe,France,Rouen,47.7,2.6,30.8,51.2,22.0
Wilder Cartagena,9f0f5d15,MLS,2022.0,South America,Peru,Lima,47.7,0.0,23.0,43.2,22.0
Cristián Dajome,a065e877,MLS,2023.0,South America,Colombia,Bogotá,47.7,5.4,14.8,32.0,19.0
João Moutinho,a0aee24e,MLS,2019.0,Europe,Portugal,Portugal,47.7,5.5,39.5,49.6,21.0
Shane O'Neill,a62a56b4,MLS,2020.0,Europe,Ireland,Midleton,47.7,0.0,35.7,64.2,6.0
Sergio Santos Gomes,a930b263,MLS,2024.0,South America,Brazil,Belo Horizonte,47.7,3.0,2.8,47.7,24.0
Marinos Tzionis,b004076a,MLS,2023.0,Europe,Cyprus,Nicosia,47.7,2.4,10.0,10.1,70.0
Gedion Zelalem,b15ac68f,MLS,2021.0,Europe,Germany,Berlin,47.7,0.0,5.7,41.1,37.0
Philippe Senderos,b1d82fc2,MLS,2018.0,Europe,Switzerland,Genève,47.7,14.3,38.2,68.0,37.0
Nedum Onuoha,b28a0b5a,MLS,2018.0,Africa,Nigeria,Warri,47.7,13.7,31.9,65.9,10.0
Júnior Urso,b40424f1,MLS,2022.0,South America,Brazil,Taboão da Serra,47.7,14.7,28.6,45.9,24.0
Miki Yamane,b712e02d,MLS,2024.0,Asia,Japan,Yokohama Shi,47.7,0.0,37.2,40.3,85.0
Aljaž Struna,b82c2982,MLS,2021.0,,,,47.7,2.0,38.4,64.2,
Jürgen Damm,bbf8bf7a,MLS,2021.0,North America,Mexico,Túxpam de Rodríguez Cano,47.7,0.0,6.1,42.4,18.0
Braian Galván,bbfbd4d3,MLS,2021.0,South America,Argentina,Argentina,47.7,10.1,18.9,21.1,25.0
Tsiki Ntsabeleng,bcbc53d5,MLS,2024.0,Africa,South Africa,Daveyton,47.7,0.0,5.0,32.0,16.0
Bill Tuiloma,bf547c54,MLS,2021.0,Oceania,New Zealand,Christchurch,47.7,3.7,46.2,51.3,13.0
Luke Mulholland,c1a723ec,MLS,2018.0,Europe,United Kingdom,Preston Lancashire,47.7,13.7,46.8,38.6,6.0
Nathan Byrne,c4041fbc,MLS,2022.0,Europe,United Kingdom,St Albans,47.7,0.0,24.1,53.9,6.0
Lucas Esteves,c6ec0258,MLS,2021.0,,,,47.7,2.4,19.9,29.2,
Dario Župarić,c6f99e42,MLS,2022.0,Europe,Croatia,Grad Županja,47.7,0.0,26.2,65.9,68.0
Birk Risa,c70b221c,MLS,2024.0,Europe,Norway,Stavanger,47.7,0.0,27.7,60.5,22.0
Brad Smith,c76c717c,MLS,2018.0,Oceania,Australia,Penrith,47.7,5.4,30.5,41.1,14.0
Brad Smith,c76c717c,MLS,2023.0,Oceania,Australia,Penrith,47.7,7.2,5.9,41.1,14.0
Miloš Degenek,c8e65157,MLS,2023.0,Europe,Croatia,Knin,47.7,0.0,37.5,58.5,68.0
Maxime Chanot,ca366055,MLS,2024.0,Europe,France,Nancy,47.7,10.7,40.2,59.7,22.0
Julio Cascante,cc120b4f,MLS,2024.0,,,,47.7,5.3,37.2,55.8,
Tomás Martínez,cc6cf17f,MLS,2018.0,South America,Argentina,Beccar,47.7,21.0,17.9,23.7,25.0
Dante Vanzeir,d682f554,MLS,2024.0,Europe,Belgium,Beringen,47.7,24.9,3.6,33.9,22.0
Gary Mackay-Steven,da6ce369,MLS,2019.0,Europe,United Kingdom,Thurso,47.7,5.9,12.5,34.7,6.0
Guðmundur Þórarinsson,ded30989,MLS,2020.0,Europe,Iceland,Selfoss,47.7,2.5,21.7,51.2,65.0
Oniel Fisher,ed5fdca6,MLS,2018.0,North America,Jamaica,Portmore,47.7,3.9,48.5,41.1,3.0
Federico Bernardeschi,ee93c1a9,MLS,2024.0,Europe,Italy,Carrara,47.7,24.2,25.7,51.2,23.0
Ismael Tajouri-Shradi,ef4249ff,MLS,2022.0,Europe,Switzerland,Bern,47.7,9.0,1.4,35.7,37.0
Steven Moreira,f10983ae,MLS,2022.0,Europe,France,Noisy-le-Grand,47.7,11.3,36.0,35.9,22.0
Marino Hinestroza,f397ba12,MLS,2024.0,South America,Colombia,Colombia,47.7,6.5,6.6,20.9,20.0
Lucas Janson,f3f2db7a,MLS,2018.0,South America,Argentina,Olavarría,47.7,18.1,9.5,30.3,25.0
Olivier Mbaizo,f6315619,MLS,2023.0,Africa,Cameroon,Douala,47.7,2.2,32.9,46.7,11.0
Anderson Julio,f907a6a8,MLS,2021.0,South America,Ecuador,Pimampiro,47.7,14.0,7.9,32.8,20.0
Luca Petrasso,fafeaf3d,MLS,2023.0,,,,47.7,0.0,10.0,46.9,
Nicolás Lodeiro,fe81d0d1,MLS,2023.0,South America,Uruguay,Paysandú,47.7,11.2,25.9,29.2,25.0
Cristian Arango,fea9401e,MLS,2021.0,South America,Colombia,Medellín,47.7,34.3,13.2,48.6,19.0
Cristian Arango,fea9401e,MLS,2023.0,South America,Colombia,Medellín,47.7,20.3,11.3,48.6,19.0
Luís Caicedo,008ddeb9,MLS,2021.0,South America,Colombia,Colombia,46.5,0.0,28.2,34.9,20.0
Nicolás Mezquida,00b629e1,MLS,2020.0,South America,Uruguay,Paysandú,46.5,4.7,11.0,26.6,25.0
Dejan Jakovic,01d36542,MLS,2018.0,Europe,Croatia,Karlovac,46.5,0.0,57.6,51.4,68.0
Carlos Rivas,02832bd0,MLS,2018.0,South America,Colombia,Jamundí,46.5,10.6,7.7,32.8,20.0
Yevhen Cheberko,02fbc447,MLS,2024.0,,,,46.5,0.0,30.8,35.1,
Omar Gaber,05b41351,MLS,2018.0,Africa,Egypt,Cairo,46.5,0.0,16.5,36.8,86.0
Damir Kreilach,068be155,MLS,2024.0,Europe,Croatia,Grad Vukovar,46.5,3.6,3.9,62.6,68.0
Daniel Armando Ríos,078b2c07,MLS,2022.0,North America,Mexico,Miguel Hidalgo,46.5,13.2,4.0,59.5,18.0
Calvin Harris,07b0aeef,MLS,2022.0,Europe,United Kingdom,Middlesbrough,46.5,7.9,2.2,49.6,6.0
Franco Fragapane,09538c47,MLS,2022.0,South America,Argentina,Las Heras,46.5,14.5,18.2,21.2,27.0
Moses Nyeman,09d33255,MLS,2022.0,Africa,Liberia,Monrovia,46.5,0.0,28.7,13.0,9.0
Albert Rusnák,0adeafaa,MLS,2024.0,Europe,Czechia,Vyškov,46.5,6.5,14.7,32.2,68.0
Cristhian Paredes,0d8a2551,MLS,2023.0,South America,Paraguay,Paraguarí,46.5,5.2,36.2,51.2,84.0
Romell Quioto,122e850d,MLS,2020.0,North America,Honduras,Balfate,46.5,28.0,8.4,48.6,18.0
Alan Velasco,16349210,MLS,2023.0,South America,Argentina,Argentina,46.5,10.4,33.6,24.6,25.0
Brian Anunga,17b28ec7,MLS,2022.0,Africa,Cameroon,Yaoundé,46.5,0.0,26.4,51.4,11.0
Juan José Sánchez,1835f053,MLS,2023.0,South America,Colombia,Colombia,46.5,1.5,42.2,47.7,20.0
Tom Edwards,1b780599,MLS,2022.0,Europe,United Kingdom,Stafford,46.5,0.0,43.4,42.9,6.0
Ayo Akinola,214d2406,MLS,2018.0,North America,Canada,Brampton,46.5,7.4,0.0,48.7,0.0
Ayo Akinola,214d2406,MLS,2019.0,North America,Canada,Brampton,46.5,3.6,1.1,48.7,0.0
Kwadwo Opoku,226a288e,MLS,2020.0,Africa,Ghana,Accra,46.5,9.5,12.3,24.5,85.0
Sergio Córdova,229cd98a,MLS,2022.0,South America,Venezuela,Calabozo,46.5,14.8,11.6,59.7,19.0
Ulises Segura,23d2e1db,MLS,2018.0,North America,Costa Rica,Goicoechea,46.5,5.7,25.0,46.7,19.0
David Ousted,28269907,MLS,2019.0,Europe,Denmark,Greve,46.5,0.0,0.0,67.1,22.0
Rod Fanni,28c4631c,MLS,2019.0,Europe,France,Martigues,46.5,0.0,85.8,58.5,22.0
Dru Yearwood,2eb09121,MLS,2022.0,,,,46.5,5.5,37.7,36.8,
Alvas Powell,2f91124d,MLS,2018.0,,,,46.5,7.8,58.8,51.2,
Nicolas Benezet,30395d3b,MLS,2021.0,Europe,France,Montpellier,46.5,9.5,7.6,24.6,22.0
Diego Valeri,31da63ad,MLS,2019.0,South America,Argentina,Lanús,46.5,27.7,19.0,45.7,25.0
Adama Diomande,336dbcb2,MLS,2020.0,Europe,Norway,Oslo,46.5,0.0,0.0,45.7,22.0
Domenico Criscito,35dd6d80,MLS,2022.0,Europe,Italy,Cercola,46.5,2.3,52.5,51.2,23.0
Andrés Reyes,36ab14f5,MLS,2024.0,South America,Colombia,Puerto Tejada,46.5,0.0,23.7,61.4,20.0
Tyler Pasher,3a7bec1b,MLS,2022.0,North America,Canada,Elmira,46.5,6.8,3.4,37.6,1.0
Lucas Zelarayán,3ce30893,MLS,2021.0,South America,Argentina,Córdoba,46.5,25.2,16.9,34.9,25.0
Javain Brown,3d14c62e,MLS,2021.0,North America,Jamaica,Kingston,46.5,4.4,67.0,44.8,3.0
Gustavo Bou,3dfcc735,MLS,2022.0,South America,Argentina,Concordia,46.5,20.5,12.9,37.4,25.0
Franco Jara,413cce14,MLS,2022.0,South America,Argentina,Villa María,46.5,6.5,3.8,41.1,25.0
Kevin Cabral,42af215b,MLS,2024.0,Europe,France,Paris,46.5,5.9,20.8,41.1,22.0
Žan Kolmanič,4501fd21,MLS,2024.0,Europe,Slovenia,Slovenia,46.5,4.0,11.2,37.6,68.0
Fidel Escobar,4991ec66,MLS,2018.0,,,,46.5,0.0,46.7,47.6,
Thiago Martins,4d6ec370,MLS,2024.0,South America,Brazil,São João Evangelista,46.5,0.0,21.5,54.1,24.0
Mustafa Kizza,4db20877,MLS,2020.0,Africa,Uganda,Kampala,46.5,0.0,21.0,43.2,59.0
Sebastián Blanco,4ddd0834,MLS,2019.0,South America,Argentina,Lomas de Zamora,46.5,29.2,20.4,26.7,25.0
Jhohan Romaña,4e32c2d6,MLS,2022.0,South America,Colombia,Apartadó,46.5,0.0,15.6,54.9,19.0
Juan David Cabezas,4ea22d91,MLS,2018.0,South America,Colombia,Cali,46.5,0.0,26.9,54.9,20.0
Kristijan Kahlina,53e360bb,MLS,2023.0,Europe,Croatia,Zagreb,46.5,2.2,0.5,56.0,68.0
Tosaint Ricketts,54769358,MLS,2021.0,North America,Canada,Victoria,46.5,0.0,0.7,53.3,1.0
Tosaint Ricketts,54769358,MLS,2022.0,North America,Canada,Victoria,46.5,9.2,1.7,53.3,1.0
Quentin Westberg,5480ae05,MLS,2023.0,Europe,France,Suresnes,46.5,0.0,0.0,52.5,22.0
Pablo Sisniega,550557e1,MLS,2022.0,,,,46.5,0.0,0.0,60.5,
Elliot Collier,5804f03b,MLS,2021.0,Oceania,New Zealand,Hamilton,46.5,0.0,4.2,70.7,13.0
Asier Illarramendi,5ce0b5ba,MLS,2024.0,Europe,Spain,Mutriku,46.5,4.0,32.4,58.0,22.0
Junior Moreno,5dcb4ac4,MLS,2021.0,South America,Venezuela,San Cristóbal,46.5,5.7,47.6,37.6,19.0
Jony,60665492,MLS,2022.0,South America,Argentina,Buenos Aires,46.5,0.0,7.4,20.2,25.0
Nicolás Acevedo,6140be7b,MLS,2020.0,South America,Uruguay,Montevideo,46.5,0.0,7.2,38.4,25.0
Jack Price,6217c92d,MLS,2020.0,Europe,United Kingdom,Shrewsbury,46.5,11.0,44.4,30.0,6.0
Diego Chará,6260cc9d,MLS,2019.0,South America,Colombia,Cali,46.5,2.0,63.0,28.3,20.0
Diego Chará,6260cc9d,MLS,2024.0,South America,Colombia,Cali,46.5,0.0,37.5,28.3,20.0
Iuri Tavares,7505f7f1,MLS,2024.0,Europe,Portugal,Portugal,46.5,2.6,14.4,56.0,21.0
Dominique Badji,758ac389,MLS,2019.0,,,,46.5,15.5,15.1,54.9,
Jørgen Skjelvik,7bfd96fd,MLS,2019.0,Europe,Norway,Bærum,46.5,6.8,39.0,53.3,22.0
Arnór Ingvi Traustason,7d036b4a,MLS,2022.0,Europe,Iceland,Keflavík,46.5,0.0,6.2,48.4,65.0
Sam Adekugbe,7f2309be,MLS,2023.0,Europe,United Kingdom,London,46.5,3.7,18.9,40.1,6.0
Sam Adekugbe,7f2309be,MLS,2024.0,Europe,United Kingdom,London,46.5,5.4,8.8,40.1,6.0
Jonathan Mensah,8087e6cb,MLS,2018.0,Africa,Ghana,Accra,46.5,1.6,59.3,64.2,85.0
Kemar Lawrence,80be3efe,MLS,2019.0,North America,Jamaica,Kingston,46.5,1.8,53.4,41.1,3.0
Osvaldo Alonso,8449bfda,MLS,2020.0,North America,Cuba,Municipio de San Cristóbal,46.5,0.0,31.8,45.7,15.0
Saba Lobzhanidze,84d6ce13,MLS,2024.0,,,,46.5,5.0,15.1,36.8,
Hany Mukhtar,87fe8526,MLS,2020.0,Europe,Germany,Berlin,46.5,17.6,19.2,36.8,37.0
Zdeněk Ondrášek,8d120526,MLS,2020.0,Europe,Czechia,Strakonice,46.5,16.8,13.7,54.9,68.0
José Martínez,8e049cbd,MLS,2023.0,Europe,Spain,La Palma del Condado,46.5,4.1,25.3,60.5,22.0
James Pantemis,901408ac,MLS,2021.0,North America,Canada,Montréal,46.5,0.0,2.7,67.0,0.0
Raoul Petretta,90f3beec,MLS,2024.0,Europe,Germany,Rheinfelden,46.5,3.0,30.9,38.4,37.0
Jonathan dos Santos,91872dec,MLS,2019.0,North America,Mexico,Monterrey,46.5,9.2,84.4,36.5,18.0
Niko Hansen,9bebd450,MLS,2021.0,Europe,Denmark,Randers,46.5,5.9,8.3,42.4,22.0
Pedro Vite,9c146b36,MLS,2024.0,South America,Ecuador,Babahoyo,46.5,3.1,37.2,20.9,20.0
Danny Wilson,9cfe9254,MLS,2020.0,Europe,United Kingdom,Livingston,46.5,0.0,35.9,57.7,6.0
Joao Plata,a037286c,MLS,2019.0,South America,Ecuador,Guayaquil,46.5,2.1,3.3,10.7,20.0
João Moutinho,a0aee24e,MLS,2021.0,Europe,Portugal,Portugal,46.5,2.4,47.1,49.6,21.0
Samuel Tetteh,a2560346,MLS,2020.0,Africa,Ghana,Accra,46.5,0.0,4.2,33.0,85.0
Mateusz Bogusz,a2c1d8c2,MLS,2023.0,Europe,Poland,Ruda Śląska,46.5,10.9,17.7,37.6,68.0
Maciel,a39d51e0,MLS,2021.0,South America,Brazil,Rio de Janeiro,46.5,0.0,29.5,30.0,24.0
Ebenezer Ofori,a5d77c4e,MLS,2019.0,Africa,Ghana,Kumasi,46.5,3.7,37.4,32.0,85.0
Daniel Royer,a92a4407,MLS,2020.0,Europe,Austria,Schladming,46.5,12.4,11.1,41.3,38.0
George Bello,aca0a525,MLS,2018.0,Africa,Nigeria,Abuja,46.5,8.3,31.7,26.7,10.0
Julian Gressel,acd47bc0,MLS,2021.0,Europe,Germany,Neustadt an der Aisch,46.5,20.1,52.7,59.5,37.0
Fanendo Adi,ae2dd50a,MLS,2020.0,Africa,Nigeria,Lagos,46.5,0.0,1.8,67.8,10.0
Romario Ibarra,b494ccf5,MLS,2019.0,South America,Ecuador,Atuntaqui,46.5,7.2,9.5,42.2,20.0
Raheem Edwards,b828d56a,MLS,2021.0,North America,Canada,Toronto,46.5,2.1,26.9,44.0,0.0
Emmanuel Más,b9385e1f,MLS,2021.0,South America,Argentina,San Juan,46.5,2.8,38.7,52.5,24.0
Marcelo Silva,b9596515,MLS,2022.0,South America,Uruguay,Mercedes,46.5,2.9,60.0,60.3,25.0
Marcelo Silva,b9596515,MLS,2024.0,South America,Uruguay,Mercedes,46.5,0.0,19.4,60.3,25.0
João Paulo Mior,b96aa1d6,MLS,2022.0,South America,Brazil,Serafina Corrêa,46.5,4.5,29.7,34.1,25.0
Harold Santiago Mosquera,bca135e8,MLS,2018.0,South America,Colombia,Buenaventura,46.5,17.3,32.7,31.2,20.0
Kamil Jóźwiak,bd4e3824,MLS,2023.0,Europe,Poland,Międzyrzecz,46.5,14.2,21.6,38.4,68.0
Dom Dwyer,bdfc15f8,MLS,2022.0,Europe,United Kingdom,Cuckfield,46.5,7.1,2.9,40.5,6.0
Giacomo Vrioni,bf4d31d3,MLS,2023.0,Europe,Italy,San Severino Marche,46.5,11.2,6.2,60.5,23.0
Matthew Longstaff,c0027d2d,MLS,2024.0,,,,46.5,11.8,15.8,28.3,
Cristian Colmán,c896354b,MLS,2018.0,,,,46.5,4.5,0.7,54.9,
Miloš Degenek,c8e65157,MLS,2022.0,Europe,Croatia,Knin,46.5,0.0,43.3,58.5,68.0
Wikelman Carmona,cab97dd2,MLS,2024.0,South America,Venezuela,Valle de La Pascua,46.5,9.2,29.7,35.5,19.0
Rodrigo Piñeiro,d2a78b5e,MLS,2021.0,South America,Uruguay,Montevideo,46.5,0.0,3.7,32.2,25.0
Gadi Kinda,d4a2f24c,MLS,2023.0,Asia,Israel,Ashdod,46.5,15.4,11.6,32.2,71.0
Héber,d552c4a1,MLS,2021.0,South America,Brazil,Colorado do Oeste,46.5,0.0,0.0,45.9,22.0
Léo Chú,d88ebbe9,MLS,2021.0,South America,Brazil,Porto Alegre,46.5,7.9,7.3,40.3,25.0
Léo Chú,d88ebbe9,MLS,2022.0,South America,Brazil,Porto Alegre,46.5,4.4,12.6,40.3,25.0
Eulânio Ângelo Chipela Gomes,d9b9b71a,MLS,2022.0,Europe,Portugal,Coimbra,46.5,4.2,17.9,37.8,21.0
Jamal Blackman,dd26b605,MLS,2021.0,Europe,United Kingdom,Croydon,46.5,0.0,2.8,81.6,6.0
Judson,e1535f82,MLS,2019.0,South America,Brazil,Arês,46.5,1.6,59.1,25.4,23.0
Noah Eile,e1574c2d,MLS,2024.0,Europe,Sweden,Lund,46.5,0.0,41.9,68.9,22.0
Miguel Trauco,e4b72e34,MLS,2022.0,South America,Peru,Tarapoto,46.5,19.0,38.3,28.5,21.0
Jhonder Cádiz,e8edfdc9,MLS,2020.0,South America,Venezuela,Caracas,46.5,8.0,2.5,68.6,19.0
Martín Cáceres,e94d79e3,MLS,2022.0,South America,Uruguay,Montevideo,46.5,5.4,19.0,48.6,25.0
Artur,ea6803c7,MLS,2021.0,South America,Brazil,Brumado,46.5,0.0,43.0,40.3,23.0
Jamal Thiaré,ecca2f67,MLS,2023.0,,,,46.5,0.0,5.4,39.5,
Stuart Findlay,edffe99a,MLS,2022.0,Europe,United Kingdom,Rutherglen,46.5,0.0,16.2,63.4,6.0
Yordy Reyna,eec316d9,MLS,2021.0,South America,Peru,Chiclayo,46.5,10.6,8.0,28.3,21.0
Ismael Tajouri-Shradi,ef4249ff,MLS,2023.0,Europe,Switzerland,Bern,46.5,10.4,2.8,35.7,37.0
Federico Higuaín,ef8fc24c,MLS,2020.0,South America,Argentina,Buenos Aires,46.5,4.7,3.4,36.5,25.0
Federico Higuaín,ef8fc24c,MLS,2021.0,South America,Argentina,Buenos Aires,46.5,13.7,4.2,36.5,25.0
Ryan Raposo,f006a9b3,MLS,2024.0,North America,Canada,Hamilton,46.5,14.3,21.0,26.7,0.0
Florian Jungwirth,f179c207,MLS,2021.0,Europe,Germany,Gräfelfing,46.5,3.6,34.1,47.7,38.0
Sebastian Berhalter,f33ee427,MLS,2020.0,Europe,United Kingdom,London,46.5,0.0,20.3,35.5,6.0
Sebastian Berhalter,f33ee427,MLS,2023.0,Europe,United Kingdom,London,46.5,7.3,30.1,35.5,6.0
Mauricio Pereyra,f45eb18d,MLS,2021.0,South America,Uruguay,Montevideo,46.5,15.9,22.3,18.3,25.0
Felipe Mora,f4b0ea46,MLS,2020.0,South America,Chile,Santiago,46.5,18.5,12.8,32.9,25.0
Klauss,f5ae006d,MLS,2024.0,South America,Brazil,Criciúma,46.5,18.6,10.9,63.4,25.0
Tomás Conechny,f61143dd,MLS,2019.0,South America,Argentina,Comodoro Rivadavia,46.5,7.7,8.8,25.4,26.0
Olivier Mbaizo,f6315619,MLS,2019.0,Africa,Cameroon,Douala,46.5,9.5,24.0,46.7,11.0
Rayan Raveloson,fb3236a7,MLS,2022.0,Africa,Madagascar,Anosibe An'ala,46.5,10.0,25.3,46.7,32.0
Cristian Martínez,fdb15495,MLS,2019.0,North America,Panama,Panamá,46.5,0.0,1.6,38.2,19.0
Diego Fagúndez,fe81682e,MLS,2024.0,South America,Uruguay,Montevideo,46.5,4.7,8.8,24.0,25.0
Nicolás Lodeiro,fe81d0d1,MLS,2021.0,South America,Uruguay,Paysandú,46.5,0.0,9.1,29.2,25.0
Mathieu Choiniere,017459bb,MLS,2022.0,,,,45.3,3.2,21.0,34.7,
Kamal Miller,0646bd8a,MLS,2024.0,North America,Canada,Scarborough Village,45.3,0.0,25.3,52.5,0.0
Vincent Bezecourt,06545d47,MLS,2019.0,Europe,France,Aire-sur-l'Adour,45.3,0.0,20.2,26.7,22.0
Caio Alexandre,08ac23b7,MLS,2022.0,South America,Brazil,Duque de Caxias,45.3,0.0,4.0,32.2,24.0
Moses Nyeman,09d33255,MLS,2024.0,Africa,Liberia,Monrovia,45.3,0.0,0.0,13.0,9.0
Albert Rusnák,0adeafaa,MLS,2022.0,Europe,Czechia,Vyškov,45.3,4.3,27.7,32.2,68.0
Denis Bouanga,0b0cbe5b,MLS,2022.0,Europe,France,Le Mans,45.3,4.0,25.9,35.5,22.0
Juan Agudelo,0cb2115f,MLS,2018.0,South America,Colombia,Manizales,45.3,10.6,24.3,61.4,19.0
Darwin Quintero,0cc00553,MLS,2022.0,South America,Colombia,Cali,45.3,17.7,9.2,20.0,20.0
Cristhian Paredes,0d8a2551,MLS,2018.0,South America,Paraguay,Paraguarí,45.3,6.9,40.5,51.2,84.0
Cristhian Paredes,0d8a2551,MLS,2019.0,South America,Paraguay,Paraguarí,45.3,11.7,41.4,51.2,84.0
Cristhian Paredes,0d8a2551,MLS,2024.0,South America,Paraguay,Paraguarí,45.3,6.0,21.3,51.2,84.0
Angelo Rodríguez,0e9ea6cf,MLS,2019.0,South America,Colombia,Isla de San Andrés,45.3,9.8,6.8,52.9,19.0
Andreu Fontàs,0f138d5a,MLS,2018.0,Europe,Spain,Banyoles,45.3,0.0,21.3,66.8,22.0
David Loera,0fae98f1,MLS,2020.0,Europe,Spain,Zaragoza,45.3,0.0,10.6,16.3,22.0
Anton Tinnerholm,0fe96099,MLS,2022.0,Europe,Sweden,Linköping,45.3,0.0,6.1,42.9,22.0
Alberth Elis,104b4ad3,MLS,2019.0,North America,Honduras,San Pedro Sula,45.3,31.7,10.8,49.6,18.0
Alessandro Schöpf,106bca06,MLS,2023.0,Europe,Austria,Umhausen,45.3,1.5,25.2,45.7,38.0
,-additional,MLS,,,,,44.2,,,,
Danilo da Silva,1286ba63,MLS,2019.0,South America,Brazil,Campinas,45.3,0.0,53.0,51.5,24.0
Jordy Delem,12e3a5f4,MLS,2021.0,North America,Martinique,Le François,45.3,0.0,12.8,42.4,18.0
Xande Silva,15d561fa,MLS,2024.0,Europe,Portugal,Porto,45.3,0.0,14.3,36.7,21.0
Amadou Dia,1650e261,MLS,2021.0,Europe,France,Nantes,45.3,0.0,11.4,39.5,22.0
Stefan Aigner,17cc3f63,MLS,2018.0,Europe,Germany,Munich,45.3,0.0,0.0,49.6,38.0
Daniel Rosero,1c886b0e,MLS,2023.0,South America,Colombia,Tumaco,45.3,3.2,41.1,54.2,20.0
Jackson Conway,1cfa6e1a,MLS,2022.0,Europe,United Kingdom,Leeds,45.3,0.0,0.0,64.1,6.0
Stefan Frei,1d0a0f3e,MLS,2024.0,Europe,Switzerland,Altstätten,45.3,0.0,0.0,70.7,37.0
Jean Mota,1ee0513b,MLS,2024.0,South America,Brazil,São Paulo,45.3,0.0,0.0,37.4,21.0
Felipe,2415bd0a,MLS,2024.0,South America,Brazil,Engenheiro Beltrão,45.3,0.0,20.2,31.0,24.0
Serhiy Kryvtsov,292a652a,MLS,2024.0,Europe,Ukraine,Zaporizhzhya,45.3,0.0,14.7,58.5,69.0
Emrah Klimenta,2d1a053d,MLS,2018.0,Europe,Montenegro,Rožaje,45.3,0.0,25.5,57.8,84.0
Aníbal Godoy,2d496ca3,MLS,2024.0,North America,Panama,Panamá,45.3,2.8,54.8,52.1,19.0
Dru Yearwood,2eb09121,MLS,2020.0,,,,45.3,0.0,31.9,36.8,
Erick Davis,2ffb0739,MLS,2023.0,North America,Panama,Colón,45.3,0.0,30.9,47.7,19.0
Teal Bunbury,3077fce8,MLS,2024.0,North America,Canada,Hamilton,45.3,10.7,0.0,60.5,0.0
Antonio Delamea Mlinar,31a14bb4,MLS,2019.0,Europe,Slovenia,Celje,45.3,6.8,51.1,53.3,68.0
Antonio Delamea Mlinar,31a14bb4,MLS,2020.0,Europe,Slovenia,Celje,45.3,0.0,31.2,53.3,68.0
Vito Wormgoor,31d7acd1,MLS,2020.0,Europe,Netherlands,Leersum,45.3,0.0,42.5,62.6,22.0
Jacob Shaffelburg,339a2561,MLS,2024.0,,,,45.3,6.5,13.9,47.6,
Andrés Reyes,36ab14f5,MLS,2020.0,South America,Colombia,Puerto Tejada,45.3,0.0,52.9,61.4,20.0
Matheus Aiás,3ac4ee49,MLS,2021.0,South America,Brazil,Palmares,45.3,0.0,0.0,42.1,23.0
Tomáš Ostrák,3ba95f20,MLS,2024.0,Europe,Czechia,Frýdek-Místek,45.3,2.6,24.4,38.4,68.0
Alexandru Mățan,3bd3bcc4,MLS,2022.0,Europe,Romania,Galaţi,45.3,0.0,3.7,19.0,24.0
Sebastien Ibeagha,41ba8175,MLS,2023.0,Africa,Nigeria,Warri,45.3,3.5,28.9,67.1,10.0
Amar Sejdic,43ca2019,MLS,2023.0,Europe,Germany,Berlin,45.3,0.0,20.0,43.2,37.0
Rónald Matarrita,491862dd,MLS,2022.0,North America,Costa Rica,San Ramón,45.3,18.3,12.0,35.5,19.0
Ashley Westwood,495945ef,MLS,2024.0,Europe,United Kingdom,Nantwich,45.3,4.7,20.0,39.1,6.0
Zoltán Stieber,495b10e2,MLS,2018.0,Europe,Hungary,Sárvár,45.3,20.6,25.7,35.5,68.0
Gregore,49815f34,MLS,2023.0,South America,Brazil,Juiz de Fora,45.3,6.2,21.3,48.6,24.0
Vinicius Mello,4c6409cf,MLS,2023.0,South America,Brazil,Sapucaia do Sul,45.3,0.0,0.0,53.9,25.0
Sebastián Blanco,4ddd0834,MLS,2023.0,South America,Argentina,Lomas de Zamora,45.3,4.7,2.9,26.7,25.0
Douglas Costa,4fa7cb9b,MLS,2022.0,South America,Brazil,Sapucaia do Sul,45.3,8.4,4.5,27.4,25.0
Michael de Leeuw,4ff1c40c,MLS,2018.0,Europe,Netherlands,Goirle,45.3,10.5,22.9,38.6,22.0
Abu Danladi,507383d1,MLS,2021.0,Africa,Ghana,Sekondi-Takoradi,45.3,3.6,5.1,47.7,85.0
