Player,Player-additional,League,Season,Home Continent,Home Country,Home City,Overall Value,Offensive Performance,Defensive Performance,Measurables,Migration Difficulty
Dikembe Mutombo,mutomdi01,NBA,2005-06,Africa,DR Congo,Kinshasa,10,,,,57.0
Facundo Campazzo,campafa01,NBA,2020-21,South America,Argentina,Córdoba,10,,,,25.0
Vitaly Potapenko,potapvi01,NBA,2001-02,Europe,Ukraine,Kiev,10,,,,69.0
Ronny Turiaf,turiaro01,NBA,2006-07,North America,Martinique,Le Robert,10,,,,18.0
OG Anunoby,anunoog01,NBA,2020-21,Europe,United Kingdom,London,10,,,,6.0
Patrick Ewing,ewingpa01,NBA,1985-86,North America,Jamaica,Kingston,60,,,,3.0
Tomáš Satoranský,satorto01,NBA,2020-21,Europe,Czechia,Prague,10,,,,68.0
Francisco Elson,elsonfr01,NBA,2006-07,Europe,Netherlands,Rotterdam,10,,,,22.0
Bogdan Bogdanović,bogdabo01,NBA,2019-20,Europe,Serbia,Belgrade,10,,,,69.0
Tom Meschery,meschto01,NBA,1970-71,Asia,China,Harbin Manchuria,10,,,,75.0
Beno Udrih,udrihbe01,NBA,2004-05,Europe,Slovenia,Celje,10,,,,68.0
Dāvis Bertāns,bertada01,NBA,2020-21,Europe,Latvia,Valmiera,10,,,,68.0
Zaza Pachulia,pachuza01,NBA,2010-11,Asia,Georgia,Tbilisi,10,,,,71.0
Joel Anthony,anthojo01,NBA,2009-10,North America,Canada,Montreal,10,,,,0.0
Tristan Thompson,thomptr01,NBA,2019-20,North America,Canada,Toronto,10,,,,0.0
Dāvis Bertāns,bertada01,NBA,2017-18,Europe,Latvia,Valmiera,10,,,,68.0
Toni Kukoč,kukocto01,NBA,2003-04,Europe,Croatia,Split,10,,,,68.0
Ersan İlyasova,ilyaser01,NBA,2018-19,Asia,Türkiye,Eskisehir,10,,,,70.0
Jonathan Kuminga,kuminjo01,NBA,2021-22,Africa,DR Congo,Goma,10,,,,59.0
Stanislav Medvedenko,medvest01,NBA,2003-04,Europe,Ukraine,Karapyshi,10,,,,69.0
Tom Meschery,meschto01,NBA,1962-63,Asia,China,Harbin Manchuria,60,,,,75.0
DeSagana Diop,diopde01,NBA,2007-08,Africa,Senegal,Dakar,10,,,,22.0
Nemanja Bjelica,bjeline01,NBA,2021-22,Europe,Serbia,Belgrade,10,,,,69.0
Rudy Fernández,fernaru01,NBA,2009-10,Europe,Spain,Palma de Mallorca,10,,,,22.0
Rony Seikaly,seikaro01,NBA,1990-91,Asia,Lebanon,Beirut,10,,,,86.0
Nenê,hilarne01,NBA,2014-15,South America,Brazil,Sao Carlos,10,,,,24.0
Thabo Sefolosha,sefolth01,NBA,2013-14,Europe,Switzerland,Vevey,10,,,,37.0
Boris Diaw,diawbo01,NBA,2007-08,Europe,France,Cormeilles-en-Parisis,10,,,,22.0
Tony Parker,parketo01,NBA,2016-17,Europe,Belgium,Bruges,10,,,,22.0
Alexander Volkov,volkoal01,NBA,1991-92,Europe,Russia,Omsk,10,,,,71.0
Ken Charles,charlke01,NBA,1974-75,,,,10,,,,
OG Anunoby,anunoog01,NBA,2017-18,Europe,United Kingdom,London,10,,,,6.0
Francisco García,garcifr01,NBA,2010-11,North America,Dominican Republic,Santo Domingo,10,,,,18.0
Marc Gasol,gasolma01,NBA,2019-20,Europe,Spain,Barcelona,10,,,,22.0
Shawn Bradley,bradlsh01,NBA,1995-96,Europe,Germany,Landstuhl,10,,,,37.0
Aron Baynes,baynear01,NBA,2017-18,Oceania,New Zealand,Gisborne,10,,,,13.0
Mickaël Piétrus,pietrmi01,NBA,2008-09,North America,Guadeloupe,Les Abymes,10,,,,18.0
Boban Marjanović,marjabo01,NBA,2018-19,Europe,Serbia,Zajecar,10,,,,69.0
Steve Nash,nashst01,NBA,1999-00,Africa,South Africa,Johannesburg,10,,,,16.0
Salah Mejri,mejrisa01,NBA,2016-17,Africa,Tunisia,Jendouba,10,,,,23.0
Ricky Rubio,rubiori01,NBA,2012-13,Europe,Spain,El Masnou,10,,,,22.0
Luol Deng,denglu01,NBA,2004-05,Africa,South Sudan,Wau,10,,,,13.0
Michael Stewart,stewami01,NBA,1997-98,Europe,France,Cucq-Trepied-Stella-Plage,10,,,,22.0
Serge Ibaka,ibakase01,NBA,2020-21,Africa,Congo Republic,Brazzaville,10,,,,27.0
Juancho Hernangómez,hernaju01,NBA,2018-19,Europe,Spain,Madrid,10,,,,22.0
Lauri Markkanen,markkla01,NBA,2020-21,Europe,Finland,Vantaa,10,,,,23.0
Aron Baynes,baynear01,NBA,2016-17,Oceania,New Zealand,Gisborne,10,,,,13.0
Patrick Ewing,ewingpa01,NBA,1997-98,North America,Jamaica,Kingston,10,,,,3.0
Šarūnas Marčiulionis,marcisa01,NBA,1992-93,Europe,Lithuania,Kaunas,10,,,,68.0
Alex Len,lenal01,NBA,2016-17,Europe,Ukraine,Antratsit,10,,,,60.0
Maxi Kleber,klebima01,NBA,2021-22,Europe,Germany,Wurzburg,10,,,,37.0
Pau Gasol,gasolpa01,NBA,2013-14,Europe,Spain,Barcelona,10,,,,22.0
Buddy Hield,hieldbu01,NBA,2019-20,North America,Bahamas,Freeport,10,,,,2.0
Marco Belinelli,belinma01,NBA,2012-13,Europe,Italy,San Giovanni in Persiceto,10,,,,23.0
Luol Deng,denglu01,NBA,2008-09,Africa,South Sudan,Wau,10,,,,13.0
Jorge Garbajosa,garbajo01,NBA,2006-07,Europe,Spain,Madrid,10,,,,22.0
Shawn Bradley,bradlsh01,NBA,1996-97,Europe,Germany,Landstuhl,10,,,,37.0
Manu Ginóbili,ginobma01,NBA,2016-17,South America,Argentina,Bahia Blanca,10,,,,26.0
Anderson Varejão,varejan01,NBA,2004-05,South America,Brazil,Santa Teresa,10,,,,24.0
Rasho Nesterović,nestera01,NBA,1999-00,Europe,Slovenia,Ljubljana,10,,,,68.0
Gorgui Dieng,dienggo01,NBA,2019-20,Africa,Senegal,Kebemer,10,,,,22.0
Vladimir Stepania,stepavl01,NBA,2002-03,,,,10,,,,
Luguentz Dort,dortlu01,NBA,2022-23,North America,Canada,Montreal,10,,,,0.0
Kelly Olynyk,olynyke01,NBA,2013-14,North America,Canada,Toronto,10,,,,0.0
Bismack Biyombo,biyombi01,NBA,2017-18,Africa,DR Congo,Lubumbashi,10,,,,59.0
Dennis Schröder,schrode01,NBA,2021-22,Europe,Germany,Braunschweig,10,,,,37.0
Shawn Bradley,bradlsh01,NBA,1997-98,Europe,Germany,Landstuhl,10,,,,37.0
Gorgui Dieng,dienggo01,NBA,2017-18,Africa,Senegal,Kebemer,10,,,,22.0
Zydrunas Ilgauskas,ilgauzy01,NBA,2010-11,Europe,Lithuania,Kaunas,10,,,,68.0
Dyson Daniels,daniedy01,NBA,2023-24,Oceania,Australia,Bendigo,10,,,,15.0
Marco Belinelli,belinma01,NBA,2014-15,Europe,Italy,San Giovanni in Persiceto,10,,,,23.0
Marco Belinelli,belinma01,NBA,2011-12,Europe,Italy,San Giovanni in Persiceto,10,,,,23.0
Bojan Bogdanović,bogdabo02,NBA,2016-17,Europe,Bosnia and Herzegovina,Mostar,10,,,,68.0
Cory Joseph,josepco01,NBA,2013-14,North America,Canada,Toronto,10,,,,0.0
Maxi Kleber,klebima01,NBA,2020-21,Europe,Germany,Wurzburg,10,,,,37.0
Samuel Dalembert,dalemsa01,NBA,2010-11,North America,Haiti,Port-Au-Prince,10,,,,78.0
Rolando Blackman,blackro01,NBA,1992-93,North America,Panama,Panama City,10,,,,19.0
Zaza Pachulia,pachuza01,NBA,2004-05,Asia,Georgia,Tbilisi,10,,,,71.0
Bogdan Bogdanović,bogdabo01,NBA,2017-18,Europe,Serbia,Belgrade,10,,,,69.0
Cedi Osman,osmande01,NBA,2021-22,Europe,North Macedonia,Ohrid,10,,,,69.0
Dennis Schröder,schrode01,NBA,2018-19,Europe,Germany,Braunschweig,10,,,,37.0
Kyrie Irving,irvinky01,NBA,2019-20,Oceania,Australia,Melbourne,10,,,,15.0
Carlos Delfino,delfica01,NBA,2006-07,South America,Argentina,Santa Fe,10,,,,24.0
Kiki Vandeweghe,vandeki01,NBA,1991-92,Europe,Germany,Wiesbaden,10,,,,37.0
Willy Hernangómez,hernawi01,NBA,2020-21,Europe,Spain,Madrid,10,,,,22.0
Bismack Biyombo,biyombi01,NBA,2016-17,Africa,DR Congo,Lubumbashi,10,,,,59.0
Dante Exum,exumda01,NBA,2023-24,Oceania,Australia,Melbourne,10,,,,15.0
Francisco Elson,elsonfr01,NBA,2005-06,Europe,Netherlands,Rotterdam,10,,,,22.0
Tristan Thompson,thomptr01,NBA,2020-21,North America,Canada,Toronto,10,,,,0.0
Rik Smits,smitsri01,NBA,1990-91,Europe,Netherlands,Eindhoven,10,,,,22.0
Steven Adams,adamsst01,NBA,2013-14,Oceania,New Zealand,Rotorua,10,,,,13.0
RJ Barrett,barrerj01,NBA,2023-24,North America,Canada,Toronto,10,,,,0.0
Andris Biedriņš,biedran01,NBA,2005-06,Europe,Latvia,Riga,10,,,,68.0
Wally Szczerbiak,szczewa02,NBA,2007-08,Europe,Spain,Madrid,10,,,,22.0
Mickaël Piétrus,pietrmi01,NBA,2007-08,North America,Guadeloupe,Les Abymes,10,,,,18.0
Khem Birch,birchkh01,NBA,2018-19,North America,Canada,Montreal,10,,,,0.0
Maxi Kleber,klebima01,NBA,2017-18,Europe,Germany,Wurzburg,10,,,,37.0
Josh Okogie,okogijo01,NBA,2022-23,Africa,Nigeria,Lagos,10,,,,10.0
Jake Tsakalidis,tsakaja01,NBA,2005-06,Asia,Georgia,Rustavi,10,,,,71.0
Adonal Foyle,foylead01,NBA,2005-06,North America,St. Vincent and the Grenadines,Canouan,10,,,,4.0
Raul Neto,netora01,NBA,2020-21,South America,Brazil,Belo Horizonte,10,,,,24.0
J.J. Barea,bareajo01,NBA,2015-16,North America,Puerto Rico,Mayaguez,10,,,,3.0
Goran Dragić,dragigo01,NBA,2009-10,Europe,Slovenia,Ljubljana,10,,,,68.0
Gorgui Dieng,dienggo01,NBA,2018-19,Africa,Senegal,Kebemer,10,,,,22.0
Luc Mbah a Moute,mbahalu01,NBA,2017-18,Africa,Cameroon,Yaounde,10,,,,11.0
Toni Kukoč,kukocto01,NBA,1998-99,Europe,Croatia,Split,10,,,,68.0
Patty Mills,millspa02,NBA,2021-22,Oceania,Australia,Canberra,10,,,,15.0
Carlos Arroyo,arroyca01,NBA,2007-08,North America,Puerto Rico,Fajardo,10,,,,3.0
Andrés Nocioni,nocioan01,NBA,2008-09,South America,Argentina,Santa Fe,10,,,,24.0
Andrew Wiggins,wiggian01,NBA,2023-24,North America,Canada,Toronto,10,,,,0.0
Al Horford,horfoal01,NBA,2013-14,North America,Dominican Republic,Puerto Plata,10,,,,17.0
Dennis Schröder,schrode01,NBA,2022-23,Europe,Germany,Braunschweig,10,,,,37.0
Patty Mills,millspa02,NBA,2019-20,Oceania,Australia,Canberra,10,,,,15.0
Buddy Hield,hieldbu01,NBA,2017-18,North America,Bahamas,Freeport,10,,,,2.0
Wenyen Gabriel,gabriwe01,NBA,2022-23,Africa,Sudan,Khartoum,10,,,,12.0
Dario Šarić,saricda01,NBA,2023-24,Europe,Croatia,Sibenik,10,,,,68.0
Evan Fournier,fournev01,NBA,2020-21,Europe,France,Saint-Maurice,10,,,,22.0
Leandro Barbosa,barbole01,NBA,2014-15,South America,Brazil,Sao Paulo,10,,,,24.0
Jake Tsakalidis,tsakaja01,NBA,2001-02,Asia,Georgia,Rustavi,10,,,,71.0
Dražen Petrović,petrodr01,NBA,1989-90,Europe,Croatia,Sibenik,10,,,,68.0
Linas Kleiza,kleizli01,NBA,2006-07,Europe,Lithuania,Kaunas,10,,,,68.0
Bill Wennington,wennibi01,NBA,1995-96,North America,Canada,Montreal,10,,,,0.0
Nemanja Bjelica,bjeline01,NBA,2017-18,Europe,Serbia,Belgrade,10,,,,69.0
Rick Fox,foxri01,NBA,1994-95,North America,Canada,Toronto,10,,,,0.0
Sasha Danilović,danilsa01,NBA,1996-97,Europe,Bosnia and Herzegovina,Sarajevo,10,,,,68.0
Moritz Wagner,wagnemo01,NBA,2021-22,Europe,Germany,Berlin,10,,,,37.0
Marko Jarić,jaricma01,NBA,2004-05,Europe,Serbia,Belgrade,10,,,,69.0
Marc Gasol,gasolma01,NBA,2020-21,Europe,Spain,Barcelona,10,,,,22.0
Furkan Korkmaz,korkmfu01,NBA,2019-20,Asia,Türkiye,Istanbul,10,,,,70.0
Bogdan Bogdanović,bogdabo01,NBA,2022-23,Europe,Serbia,Belgrade,10,,,,69.0
Hedo Türkoğlu,turkohe01,NBA,2000-01,Asia,Türkiye,Istanbul,10,,,,70.0
Evan Fournier,fournev01,NBA,2016-17,Europe,France,Saint-Maurice,10,,,,22.0
Bob Houbregs,houbrbo01,NBA,1953-54,North America,Canada,Vancouver,10,,,,1.0
Johnny Macknowski,macknjo01,NBA,1949-50,,,,10,,,,
Greivis Vásquez,vasqugr01,NBA,2014-15,South America,Venezuela,Caracas,10,,,,19.0
Lauri Markkanen,markkla01,NBA,2018-19,Europe,Finland,Vantaa,9,,,,23.0
Rik Smits,smitsri01,NBA,1992-93,Europe,Netherlands,Eindhoven,9,,,,22.0
Zaza Pachulia,pachuza01,NBA,2012-13,Asia,Georgia,Tbilisi,9,,,,71.0
Zaza Pachulia,pachuza01,NBA,2009-10,Asia,Georgia,Tbilisi,9,,,,71.0
Festus Ezeli,ezelife01,NBA,2015-16,Africa,Nigeria,Benin City,9,,,,10.0
Nenê,hilarne01,NBA,2015-16,South America,Brazil,Sao Carlos,9,,,,24.0
Mirza Teletović,teletmi01,NBA,2013-14,Europe,Bosnia and Herzegovina,Mostar,9,,,,68.0
Rony Seikaly,seikaro01,NBA,1997-98,Asia,Lebanon,Beirut,9,,,,86.0
Eduardo Nájera,najered01,NBA,2005-06,North America,Mexico,Meoqui,9,,,,17.0
Bogdan Bogdanović,bogdabo01,NBA,2018-19,Europe,Serbia,Belgrade,9,,,,69.0
Peja Stojaković,stojape01,NBA,2009-10,Europe,Croatia,Slavonska Pozega,9,,,,68.0
Alex Len,lenal01,NBA,2020-21,Europe,Ukraine,Antratsit,9,,,,60.0
Vladimir Radmanović,radmavl01,NBA,2002-03,Europe,Bosnia and Herzegovina,Trebinje,9,,,,69.0
J.J. Barea,bareajo01,NBA,2014-15,North America,Puerto Rico,Mayaguez,9,,,,3.0
Nenê,hilarne01,NBA,2011-12,South America,Brazil,Sao Carlos,9,,,,24.0
Jock Landale,landajo01,NBA,2022-23,Oceania,Australia,E Malvern,9,,,,15.0
Omri Casspi,casspom01,NBA,2014-15,Asia,Israel,Holon,9,,,,71.0
Ömer Aşık,asikom01,NBA,2010-11,Asia,Türkiye,Bursa,9,,,,70.0
Jusuf Nurkić,nurkiju01,NBA,2022-23,Europe,Bosnia and Herzegovina,Tuzla,9,,,,68.0
Ernie Grunfeld,grunfer01,NBA,1985-86,Europe,Romania,Satu-Mare,9,,,,24.0
Dillon Brooks,brookdi01,NBA,2023-24,North America,Canada,Mississauga,9,,,,0.0
Salah Mejri,mejrisa01,NBA,2017-18,Africa,Tunisia,Jendouba,9,,,,23.0
Carlos Arroyo,arroyca01,NBA,2005-06,North America,Puerto Rico,Fajardo,9,,,,3.0
Josh Green,greenjo02,NBA,2022-23,Oceania,Australia,Sydney,9,,,,14.0
Joe Ingles,inglejo01,NBA,2023-24,Oceania,Australia,Adelaide,9,,,,16.0
John Brown,brownjo01,NBA,1975-76,Europe,Germany,Frankfurt,9,,,,37.0
Tristan Thompson,thomptr01,NBA,2018-19,North America,Canada,Toronto,9,,,,0.0
Darius Songaila,songada01,NBA,2003-04,Europe,Lithuania,Marijampole,9,,,,68.0
Andrew Bogut,bogutan01,NBA,2008-09,Oceania,Australia,Melbourne,9,,,,15.0
Lauri Markkanen,markkla01,NBA,2019-20,Europe,Finland,Vantaa,9,,,,23.0
Thabo Sefolosha,sefolth01,NBA,2017-18,Europe,Switzerland,Vevey,9,,,,37.0
Cheick Diallo,diallch01,NBA,2018-19,Africa,Mali,Kayes,9,,,,23.0
Carlos Boozer,boozeca01,NBA,2008-09,Europe,Germany,Aschaffenburg,9,,,,37.0
Ömer Aşık,asikom01,NBA,2011-12,Asia,Türkiye,Bursa,9,,,,70.0
Mychal Thompson,thompmy01,NBA,1986-87,North America,Bahamas,Nassau,9,,,,2.0
Šarūnas Marčiulionis,marcisa01,NBA,1995-96,Europe,Lithuania,Kaunas,9,,,,68.0
OG Anunoby,anunoog01,NBA,2023-24,Europe,United Kingdom,London,9,,,,6.0
Jamaal Magloire,magloja01,NBA,2000-01,North America,Canada,Toronto,9,,,,0.0
Khem Birch,birchkh01,NBA,2021-22,North America,Canada,Montreal,9,,,,0.0
Willy Hernangómez,hernawi01,NBA,2018-19,Europe,Spain,Madrid,9,,,,22.0
Olden Polynice,polynol01,NBA,1992-93,North America,Haiti,Port-au-Prince,9,,,,78.0
Nenê,hilarne01,NBA,2017-18,South America,Brazil,Sao Carlos,9,,,,24.0
Andris Biedriņš,biedran01,NBA,2010-11,Europe,Latvia,Riga,9,,,,68.0
Dennis Schröder,schrode01,NBA,2017-18,Europe,Germany,Braunschweig,9,,,,37.0
Hedo Türkoğlu,turkohe01,NBA,2002-03,Asia,Türkiye,Istanbul,9,,,,70.0
Butch Lee,leebu01,NBA,1978-79,North America,Puerto Rico,Santurce,9,,,,3.0
Trey Lyles,lylestr01,NBA,2022-23,North America,Canada,Saskatoon,9,,,,2.0
Carlos Arroyo,arroyca01,NBA,2006-07,North America,Puerto Rico,Fajardo,9,,,,3.0
Ernie Grunfeld,grunfer01,NBA,1979-80,Europe,Romania,Satu-Mare,9,,,,24.0
Andrea Bargnani,bargnan01,NBA,2010-11,Europe,Italy,Rome,9,,,,23.0
James Donaldson,donalja01,NBA,1980-81,Europe,United Kingdom,Heacham,9,,,,6.0
Dražen Petrović,petrodr01,NBA,1990-91,Europe,Croatia,Sibenik,9,,,,68.0
Cam Thomas,thomaca02,NBA,2023-24,Asia,Japan,Yokosuka,9,,,,85.0
Tristan Thompson,thomptr01,NBA,2017-18,North America,Canada,Toronto,9,,,,0.0
Dennis Schröder,schrode01,NBA,2014-15,Europe,Germany,Braunschweig,9,,,,37.0
Omri Casspi,casspom01,NBA,2009-10,Asia,Israel,Holon,9,,,,71.0
Precious Achiuwa,achiupr01,NBA,2021-22,Africa,Nigeria,Port Harcourt,9,,,,11.0
Daniel Theis,theisda01,NBA,2023-24,Europe,Germany,Salzgitter,9,,,,37.0
Reggie Jackson,jacksre01,NBA,2012-13,Europe,Italy,Pordenone,9,,,,23.0
Cory Joseph,josepco01,NBA,2021-22,North America,Canada,Toronto,9,,,,0.0
Dirk Nowitzki,nowitdi01,NBA,2016-17,Europe,Germany,Wurzburg,9,,,,37.0
Olden Polynice,polynol01,NBA,1989-90,North America,Haiti,Port-au-Prince,9,,,,78.0
Darius Songaila,songada01,NBA,2005-06,Europe,Lithuania,Marijampole,9,,,,68.0
Vitaly Potapenko,potapvi01,NBA,1999-00,Europe,Ukraine,Kiev,9,,,,69.0
Šarūnas Marčiulionis,marcisa01,NBA,1990-91,Europe,Lithuania,Kaunas,9,,,,68.0
Dan Gadzuric,gadzuda01,NBA,2005-06,Europe,Netherlands,Den Haag,9,,,,22.0
Todd MacCulloch,maccuto01,NBA,2000-01,North America,Canada,Winnipeg,9,,,,2.0
Thabo Sefolosha,sefolth01,NBA,2014-15,Europe,Switzerland,Vevey,9,,,,37.0
Zydrunas Ilgauskas,ilgauzy01,NBA,2009-10,Europe,Lithuania,Kaunas,9,,,,68.0
Marco Belinelli,belinma01,NBA,2018-19,Europe,Italy,San Giovanni in Persiceto,9,,,,23.0
Alex Len,lenal01,NBA,2019-20,Europe,Ukraine,Antratsit,9,,,,60.0
Omri Casspi,casspom01,NBA,2010-11,Asia,Israel,Holon,9,,,,71.0
Luis Scola,scolalu01,NBA,2013-14,South America,Argentina,Buenos Aires,9,,,,25.0
Zydrunas Ilgauskas,ilgauzy01,NBA,2001-02,Europe,Lithuania,Kaunas,9,,,,68.0
Andrés Nocioni,nocioan01,NBA,2004-05,South America,Argentina,Santa Fe,9,,,,24.0
Ömer Aşık,asikom01,NBA,2013-14,Asia,Türkiye,Bursa,9,,,,70.0
Ernie Grunfeld,grunfer01,NBA,1984-85,Europe,Romania,Satu-Mare,9,,,,24.0
Jusuf Nurkić,nurkiju01,NBA,2020-21,Europe,Bosnia and Herzegovina,Tuzla,9,,,,68.0
Omri Casspi,casspom01,NBA,2013-14,Asia,Israel,Holon,9,,,,71.0
Rumeal Robinson,robinru01,NBA,1991-92,North America,Jamaica,Mandeville,9,,,,3.0
Jonathan Kuminga,kuminjo01,NBA,2022-23,Africa,DR Congo,Goma,9,,,,59.0
Steve Kerr,kerrst01,NBA,1991-92,Asia,Lebanon,Beirut,9,,,,86.0
Walter Herrmann,herrmwa01,NBA,2006-07,South America,Argentina,Venado Tuerto,9,,,,25.0
Bismack Biyombo,biyombi01,NBA,2019-20,Africa,DR Congo,Lubumbashi,9,,,,59.0
Marko Jarić,jaricma01,NBA,2007-08,Europe,Serbia,Belgrade,9,,,,69.0
Deni Avdija,avdijde01,NBA,2021-22,Asia,Israel,Beit Zera,9,,,,71.0
Bojan Bogdanović,bogdabo02,NBA,2014-15,Europe,Bosnia and Herzegovina,Mostar,9,,,,68.0
Beno Udrih,udrihbe01,NBA,2007-08,Europe,Slovenia,Celje,9,,,,68.0
Manute Bol,bolma01,NBA,1986-87,Africa,South Sudan,Gogrial,9,,,,12.0
Darius Songaila,songada01,NBA,2008-09,Europe,Lithuania,Marijampole,9,,,,68.0
Josh Green,greenjo02,NBA,2021-22,Oceania,Australia,Sydney,9,,,,14.0
Gordan Giriček,giricgo01,NBA,2003-04,Europe,Croatia,Zagreb,9,,,,68.0
Duop Reath,reathdu01,NBA,2023-24,Africa,South Sudan,Waat,9,,,,13.0
Carlos Delfino,delfica01,NBA,2011-12,South America,Argentina,Santa Fe,9,,,,24.0
Jonas Jerebko,jerebjo01,NBA,2015-16,Europe,Sweden,Kinna,9,,,,22.0
Rolando Blackman,blackro01,NBA,1993-94,North America,Panama,Panama City,9,,,,19.0
Francisco García,garcifr01,NBA,2008-09,North America,Dominican Republic,Santo Domingo,9,,,,18.0
Trey Lyles,lylestr01,NBA,2023-24,North America,Canada,Saskatoon,9,,,,2.0
Francisco García,garcifr01,NBA,2006-07,North America,Dominican Republic,Santo Domingo,9,,,,18.0
Željko Rebrača,rebraze01,NBA,2004-05,Europe,Serbia,Apatin,9,,,,68.0
Anderson Varejão,varejan01,NBA,2007-08,South America,Brazil,Santa Teresa,9,,,,24.0
Santi Aldama,aldamsa01,NBA,2023-24,Europe,Spain,Las Palmas,9,,,,21.0
Predrag Drobnjak,drobnpr01,NBA,2002-03,Europe,Montenegro,Bijelo Polje,9,,,,84.0
Luc Mbah a Moute,mbahalu01,NBA,2011-12,Africa,Cameroon,Yaounde,9,,,,11.0
Zaza Pachulia,pachuza01,NBA,2018-19,Asia,Georgia,Tbilisi,9,,,,71.0
Shawn Bradley,bradlsh01,NBA,2003-04,Europe,Germany,Landstuhl,9,,,,37.0
Aron Baynes,baynear01,NBA,2018-19,Oceania,New Zealand,Gisborne,9,,,,13.0
Joe Ingles,inglejo01,NBA,2022-23,Oceania,Australia,Adelaide,9,,,,16.0
Rick Fox,foxri01,NBA,1991-92,North America,Canada,Toronto,9,,,,0.0
Anderson Varejão,varejan01,NBA,2005-06,South America,Brazil,Santa Teresa,9,,,,24.0
Jock Landale,landajo01,NBA,2023-24,Oceania,Australia,E Malvern,9,,,,15.0
Bill Wennington,wennibi01,NBA,1994-95,North America,Canada,Montreal,9,,,,0.0
Kevin Séraphin,serapke01,NBA,2011-12,South America,French Guiana,Cayenne,9,,,,20.0
Pablo Prigioni,prigipa01,NBA,2014-15,South America,Argentina,Rio Tercero,9,,,,25.0
Marko Jarić,jaricma01,NBA,2005-06,Europe,Serbia,Belgrade,9,,,,69.0
Dikembe Mutombo,mutomdi01,NBA,2007-08,Africa,DR Congo,Kinshasa,9,,,,57.0
RJ Barrett,barrerj01,NBA,2021-22,North America,Canada,Toronto,9,,,,0.0
Greivis Vásquez,vasqugr01,NBA,2011-12,South America,Venezuela,Caracas,9,,,,19.0
Joe Ingles,inglejo01,NBA,2015-16,Oceania,Australia,Adelaide,9,,,,16.0
Tiago Splitter,splitti01,NBA,2010-11,South America,Brazil,Joinville,9,,,,24.0
Rony Seikaly,seikaro01,NBA,1995-96,Asia,Lebanon,Beirut,9,,,,86.0
Ken Charles,charlke01,NBA,1976-77,,,,9,,,,
Joffrey Lauvergne,lauvejo01,NBA,2015-16,Europe,France,Mulhouse,9,,,,22.0
Trey Lyles,lylestr01,NBA,2015-16,North America,Canada,Saskatoon,9,,,,2.0
Šarūnas Marčiulionis,marcisa01,NBA,1994-95,Europe,Lithuania,Kaunas,9,,,,68.0
Ian Mahinmi,mahinia01,NBA,2012-13,Europe,France,Rouen,9,,,,22.0
Cory Joseph,josepco01,NBA,2019-20,North America,Canada,Toronto,9,,,,0.0
Deni Avdija,avdijde01,NBA,2022-23,Asia,Israel,Beit Zera,9,,,,71.0
Dāvis Bertāns,bertada01,NBA,2016-17,Europe,Latvia,Valmiera,9,,,,68.0
Bismack Biyombo,biyombi01,NBA,2020-21,Africa,DR Congo,Lubumbashi,9,,,,59.0
John Brown,brownjo01,NBA,1973-74,Europe,Germany,Frankfurt,9,,,,37.0
Bol Bol,bolbo01,NBA,2022-23,Africa,Sudan,Khartoum,9,,,,12.0
Enes Freedom,kanteen01,NBA,2012-13,Europe,Switzerland,Zurich,9,,,,37.0
Andrew Wiggins,wiggian01,NBA,2022-23,North America,Canada,Toronto,9,,,,0.0
Mario Hezonja,hezonma01,NBA,2017-18,Europe,Croatia,Dubrovnik,9,,,,69.0
Shawn Bradley,bradlsh01,NBA,2001-02,Europe,Germany,Landstuhl,9,,,,37.0
Bob Houbregs,houbrbo01,NBA,1954-55,North America,Canada,Vancouver,8,,,,1.0
Buddy Hield,hieldbu01,NBA,2020-21,North America,Bahamas,Freeport,8,,,,2.0
Oshae Brissett,brissos01,NBA,2021-22,North America,Canada,Toronto,8,,,,0.0
Raja Bell,bellra01,NBA,2004-05,North America,United States Virgin Islands,St. Croix,8,,,,3.0
Andrea Bargnani,bargnan01,NBA,2011-12,Europe,Italy,Rome,8,,,,23.0
Thabo Sefolosha,sefolth01,NBA,2008-09,Europe,Switzerland,Vevey,8,,,,37.0
Josh Green,greenjo02,NBA,2023-24,Oceania,Australia,Sydney,8,,,,14.0
J.J. Barea,bareajo01,NBA,2009-10,North America,Puerto Rico,Mayaguez,8,,,,3.0
Tariq Abdul-Wahad,abdulta01,NBA,1999-00,Europe,France,Maisons Alfort,8,,,,22.0
Enes Freedom,kanteen01,NBA,2013-14,Europe,Switzerland,Zurich,8,,,,37.0
Ian Mahinmi,mahinia01,NBA,2017-18,Europe,France,Rouen,8,,,,22.0
Ben Simmons,simmobe01,NBA,2022-23,Oceania,Australia,Melbourne,8,,,,15.0
Álex Abrines,abrinal01,NBA,2017-18,Europe,Spain,Palma de Mallorca,8,,,,22.0
Precious Achiuwa,achiupr01,NBA,2022-23,Africa,Nigeria,Port Harcourt,8,,,,11.0
Manu Ginóbili,ginobma01,NBA,2017-18,South America,Argentina,Bahia Blanca,8,,,,26.0
Boštjan Nachbar,nachbbo01,NBA,2007-08,Europe,Slovenia,Slovenj Gradec,8,,,,68.0
Luc Longley,longllu01,NBA,1993-94,Oceania,Australia,Melbourne,8,,,,15.0
RJ Barrett,barrerj01,NBA,2022-23,North America,Canada,Toronto,8,,,,0.0
