Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
138,Bobby Douglass,QB,Manhattan,1969,1978,0,0,4,37,91,507.0,1178.0,6493.0,36,85.0,64.0,180.0,1335.0,410.0,2654.0,22,57.0,1.0,-2.0,0,0.0,DougBo00
139,Dan Dickel,OLB,Fort Riley,1974,1978,0,0,0,12,60,,,,0,,,,,,,0,,,,0,,DickDa20
140,Marvin Switzer,DB,Bogue,1978,1978,0,0,0,1,10,,,,0,,,,,,,0,,,,0,,SwitMa20
141,John Hadl,QB,Lawrence,1962,1977,1,6,12,106,224,2363.0,4687.0,33503.0,244,85.0,268.0,284.0,2595.0,351.0,1112.0,16,37.0,3.0,-9.0,0,4.0,HadlJo00
142,John Lohmeyer,DT,Emporia,1973,1977,0,0,2,10,41,,,,0,,,,,,,0,,,,0,,LohmJo20
143,Doug Dumler,C,Hoisington,1973,1977,0,0,0,17,70,,,,0,,,,,,,0,,,,0,,DumlDo20
144,Rick Dvorak,DT,Spearville,1974,1977,0,0,1,12,47,,,,0,,,,,,,0,,,,0,,DvorRi20
145,Marv Kellum,OLB,Topeka,1974,1977,0,0,0,15,56,,,,0,,,,,,,0,,,,0,,KellMa20
146,Mike Lemon,LB,Topeka,1975,1977,0,0,0,5,22,,,,0,,,,,,,0,,,,0,,LemoMi20
147,Bill Olds,RB,Kansas City,1973,1976,0,0,2,12,52,,,,0,,,,,287.0,985.0,6,34.0,62.0,372.0,4,28.0,OldsBi00
148,Steve Crosby,RB,Great Bend,1974,1976,0,0,0,1,15,,,,0,,,,,15.0,54.0,0,10.0,2.0,44.0,0,44.0,CrosSt00
149,Spencer Thomas,DB,Kansas City,1975,1976,0,0,0,2,16,,,,0,,,,,,,0,,,,0,,ThomSp20
150,Sid Smith,C,Wichita,1970,1974,0,0,0,11,53,,,,0,,,,,,,0,,1.0,12.0,0,12.0,SmitSi20
151,Jay Douglas,C,Palco,1973,1974,0,0,0,5,28,,,,0,,,,,,,0,,,,0,,DougJa20
152,David Jaynes,QB,Kansas City,1974,1974,0,0,0,0,2,0.0,2.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,,,0,,JaynDa00
153,Jerry Inman,DT,Manhattan,1966,1973,0,0,2,20,82,,,,0,,,,,,,0,,,,0,,InmaJe20
154,Gale Sayers,RB,Wichita,1965,1971,5,4,5,60,68,4.0,18.0,111.0,1,39.0,2.0,1.0,3.0,991.0,4956.0,39,70.0,112.0,1307.0,9,80.0,SayeGa00
155,Ed Philpott,LB,Wichita,1967,1971,0,0,3,25,68,,,,0,,,,,,,0,,,,0,,PhilEd21
156,Dave Jones,WR,Goodland,1969,1971,0,0,0,1,41,,,,0,,,,,,,0,,6.0,99.0,0,22.0,JoneDa01
157,Dave Martin,LB,Kansas City,1968,1969,0,0,0,2,10,,,,0,,,,,,,0,,,,0,,MartDa20
158,Ron Sayers,RB,Wichita,1969,1969,0,0,0,0,8,,,,0,,,,,14.0,53.0,0,8.0,,,0,,SayeRo00
159,Brian Schweda,DE,Kansas City,1966,1968,0,0,2,11,38,,,,0,,,,,,,0,,,,0,,SchwBr21
160,Steve Quinn,C,Pittsburg,1968,1968,0,0,0,2,9,,,,0,,,,,,,0,,,,0,,QuinSt20
161,Ron Kramer,TE,Girard,1957,1967,1,1,8,34,128,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,6.0,9.0,0,12.0,229.0,3272.0,16,68.0,KramRo00
162,Al Reynolds,G,Winchester,1960,1967,0,0,3,32,98,,,,0,,,,,,,0,,,,0,,ReynAl20
163,Dick Tyson,G,Kansas City,1966,1967,0,0,0,2,10,,,,0,,,,,,,0,,,,0,,TysoDi20
164,George Harvey,T,Topeka,1967,1967,0,0,0,2,6,,,,0,,,,,,,0,,,,0,,HarvGe20
165,Bobby Morgan,DB,Wamego,1967,1967,0,0,0,1,5,,,,0,,,,,,,0,,,,0,,MorgBo21
166,Galen Fiss,LB,Johnson,1956,1966,0,2,8,39,139,,,,0,,,,,,,0,,,,0,,FissGa00
167,Smokey Stover,RLB,McPherson,1960,1966,0,0,3,29,98,,,,0,,,,,,,0,,,,0,,StovSm20
168,Eldon Danenhauer,T,Clay Center,1960,1965,0,2,6,37,79,,,,0,,,,,,,0,,,,0,,DaneEl00
169,Tony Banfield,DB,Independence,1960,1965,3,3,5,53,67,,,,0,,,,,,,0,,,,0,,BanfTo00
170,Ollie Spencer,T,Hopewell,1953,1963,0,0,6,12,99,,,,0,,,,,,,0,,,,0,,SpenOl20
171,Jack Morris,DB,White City,1958,1961,0,0,2,8,45,,,,0,,,,,,,0,,,,0,,MorrJa20
172,Dave Baker,DB,Coffeyville,1959,1961,0,1,3,22,38,,,,0,,,,,,,0,,,,0,,BakeDa00
173,Fred Bukaty,FB,Kansas City,1961,1961,0,0,1,2,14,,,,0,,,,,76.0,187.0,5,45.0,14.0,94.0,0,13.0,BukaFr00
174,Doyle Schick,DB,Lawrence,1961,1961,0,0,0,2,5,,,,0,,,,,,,0,,,,0,,SchiDo20
175,Dale Evans,HB,St. Francis,1961,1961,0,0,0,0,5,,,,0,,,,,,,0,,,,0,,EvanDa20
176,Bill Striegel,G,Easton,1959,1960,0,0,0,2,18,,,,0,,,,,,,0,,,,0,,StriBi23
177,Bill Danenhauer,DE,Clay Center,1960,1960,0,0,0,4,7,,,,0,,,,,,,0,,,,0,,DaneBi20
178,Dale Dodrill,MG,Stockton,1951,1959,1,4,8,0,103,,,,0,,,,,,,0,,,,0,,DodrDa00
179,Jack Christiansen,DB,Sublette,1951,1958,6,5,8,0,89,,,,0,,,,,19.0,143.0,2,65.0,3.0,32.0,0,11.0,ChriJa00
180,Veryl Switzer,HB,Nicodemus,1954,1955,0,0,0,0,24,,,,0,,,,,31.0,160.0,0,38.0,31.0,269.0,3,28.0,SwitVe20
181,Bob Hantla,G,St. John,1954,1955,0,0,0,0,24,,,,0,,,,,,,0,,,,0,,HantBo20
182,Larry Hartshorn,G,Oil Hill,1955,1955,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,HartLa21
183,Thurman McGraw,DT,Garden City,1950,1954,1,1,4,0,49,,,,0,,,,,,,0,,,,0,,McGrTh00
184,Ernie Blandin,T,Augusta,1946,1953,0,0,4,0,71,,,,0,,,,,1.0,-6.0,0,0.0,1.0,16.0,0,16.0,BlanEr20
185,John Amberg,DB,Johnson County,1951,1952,0,0,1,0,24,,,,0,,,,,14.0,62.0,0,9.0,3.0,40.0,0,18.0,AmbeJo00
186,Ken Casner,DT,Fort Scott,1952,1952,0,0,1,0,11,,,,0,,,,,,,0,,,,0,,CasnKe20
187,Otto Schnellbacher,DB,Sublette,1948,1951,1,2,2,0,50,,,,0,,,,,,,0,,6.0,83.0,0,11.0,SchnOt00
188,Darrel Meisenheimer,DB,Wellsford,1951,1951,0,0,1,0,9,,,,0,,,,,,,0,,,,0,,MeisDa20
189,Ray Romero,G,Wichita,1951,1951,0,0,0,0,7,,,,0,,,,,,,0,,,,0,,RomeRa20
190,Tommy Thompson,QB,Hutchinson,1940,1950,0,1,5,0,99,732.0,1424.0,10385.0,91,75.0,103.0,,415.0,293.0,25.0,6,22.0,8.0,85.0,1,,ThomTo21
191,Gene Roberts,HB,,1947,1950,0,1,3,0,44,0.0,1.0,0.0,0,0.0,1.0,,,499.0,1904.0,14,63.0,64.0,1135.0,12,85.0,RobeEu00
192,Harley Dow,G,Mt. Hope,1950,1950,0,0,0,0,12,,,,0,,,,,,,0,,,,0,,DowxHa20
193,Billy Dewell,E,Concordia,1940,1949,0,1,6,0,69,,,,0,,,,,1.0,-1.0,0,0.0,177.0,2657.0,17,82.0,DeweBi20
194,Roy Zimmerman,QB,Tonganoxie,1940,1948,0,1,6,0,84,299.0,703.0,4801.0,44,75.0,70.0,,102.0,200.0,244.0,6,18.0,5.0,36.0,0,11.0,ZimmRo20
195,Ray Evans,TB,Kansas City,1948,1948,0,0,1,0,9,64.0,137.0,924.0,5,66.0,17.0,,81.0,99.0,343.0,2,24.0,7.0,93.0,0,36.0,EvanRa20
196,Lin Sexton,HB,Wichita,1948,1948,0,0,0,0,11,,,,0,,,,,7.0,39.0,0,,,,0,,SextLi20
197,Sam Gray,E,Independence,1946,1947,0,0,0,0,16,,,,0,,,,,,,0,,1.0,20.0,0,20.0,GraySa20
198,Bill Hachten,G,Wichita,1947,1947,0,0,0,0,8,,,,0,,,,,,,0,,,,0,,HachBi20
199,Elmer Hackney,FB,Oberlin,1940,1946,0,0,0,0,61,2.0,5.0,18.0,0,19.0,0.0,,,220.0,846.0,10,78.0,19.0,135.0,1,16.0,HackEl20
200,Lee Shaffer,B,Minneola,1935,1945,0,1,3,0,98,,,,0,,,,,24.0,81.0,1,4.0,52.0,531.0,5,40.0,ShafLe20
