Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
14,Derek Hardman,T,Spencer,2010,2012,0,0,0,3,15,,,,0,,,,,,,0,,,,0,,HardDe00
15,Alex Parsons,OL,Charleton,2012,2012,0,0,0,1,16,,,,0,,,,,,,0,,,,0,,ParsAl00
16,Chris Massey,RB,Charleston,2002,2011,0,0,0,13,141,,,,0,,,,,1.0,-1.0,0,0.0,0.0,0.0,0,0.0,MassCh00
17,Darrion Scott,DE,Charleston,2004,2011,0,0,2,15,57,,,,0,,,,,,,0,,,,0,,ScotDa20
18,Ikechuku Ndukwe,G,Morgantown,2006,2011,0,0,1,10,35,,,,0,,,,,,,0,,,,0,,NdukIk20
19,Jason Rader,TE,Charleston,2006,2008,0,0,0,0,11,,,,0,,,,,,,0,,1.0,26.0,0,26.0,RadeJa00
20,Quincy Wilson,RB,Weirton,2006,2007,0,0,0,0,4,,,,0,,,,,2.0,2.0,0,5.0,,,0,,WilsQu00
21,Rich Braham,C,Morgantown,1994,2006,0,0,10,55,146,,,,0,,,,,,,0,,,,0,,BrahRi20
22,Tom Lopienski,FB,Parkersburg,2003,2004,0,0,0,0,6,,,,0,,,,,,,0,,,,0,,LopiTo20
23,Will Poole,DB,Beckley,2004,2004,0,0,0,1,15,,,,0,,,,,,,0,,,,0,,PoolWi20
24,Shane Burton,DE,Logan,1996,2003,0,0,2,30,125,,,,0,,,,,,,0,,,,0,,BurtSh20
25,Jason Starkey,C,Barboursville,2000,2003,0,0,1,5,34,,,,0,,,,,,,0,,1.0,7.0,0,7.0,StarJa20
26,Bobbie Howard,LB,Rand,2001,2003,0,0,1,6,35,,,,0,,,,,,,0,,,,0,,HowaBo21
27,Rashod Kent,TE,Fairmont,2003,2003,0,0,0,0,7,,,,0,,,,,,,0,,0.0,0.0,0,0.0,KentRa20
28,James Jett,WR,Charles Town,1993,2002,0,0,5,34,140,,,,0,,,,,2.0,3.0,0,3.0,256.0,4417.0,30,84.0,JettJa00
29,Eric Smedley,DB,Charleston,1996,1999,0,0,0,2,42,,,,0,,,,,,,0,,,,0,,SmedEr20
30,Anthony Bass,DB,St. Albans,1998,1999,0,0,0,2,17,,,,0,,,,,,,0,,,,0,,BassAn20
31,Kelvin Kinney,DE,Montgomery,1997,1998,0,0,1,6,18,,,,0,,,,,,,0,,,,0,,KinnKe20
32,Robert Walker,RB,Huntington,1996,1996,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,WalkRo20
33,Carl Lee,DB,South Charleston,1983,1994,1,3,10,69,181,,,,0,,,,,,,0,,,,0,,LeexCa00
34,John Ray,T,Charleston,1993,1993,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,RayxJo20
35,Michael Barber,WR,Winfield,1989,1992,0,0,0,4,41,,,,0,,,,,1.0,-13.0,0,0.0,38.0,483.0,2,42.0,BarbMi00
36,Curt Warner,RB,Wyoming,1983,1990,0,3,6,60,100,,,,0,,,,,1698.0,6844.0,56,60.0,193.0,1467.0,7,30.0,WarnCu00
37,Gary Jeter,DE,Weirton,1977,1989,0,0,3,35,168,,,,0,,,,,,,0,,,,0,,JeteGa20
38,Robert Lyons,DB,Wheeling,1989,1989,0,0,0,1,9,,,,0,,,,,,,0,,,,0,,LyonRo20
39,Rod Martin,LB,Welch,1977,1988,1,2,10,76,165,,,,0,,,,,,,0,,,,0,,MartRo00
40,Dennis Harrah,G,Charleston,1975,1987,1,6,11,63,168,,,,0,,,,,,,0,,0.0,3.0,0,3.0,HarrDe01
