Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
138,Joseph Pellegrini,G,Boston,1982,1986,0,0,1,9,53,,,,0,,,,,,,0,,,,0,,PellJo21
139,Roger Caron,T,Boston,1985,1986,0,0,0,1,10,,,,0,,,,,,,0,,,,0,,CaroRo20
140,Kent Austin,QB,Natick,1986,1986,0,0,0,0,16,,,,0,,,,,1.0,0.0,0,0.0,,,0,,AustKe20
141,Pete Cronan,OLB,Bourne,1977,1985,0,0,0,7,90,,,,0,,,,,,,0,,,,0,,CronPe20
142,Dave Lindstrom,DE,Cambridge,1978,1985,0,0,1,23,118,,,,0,,,,,,,0,,,,0,,LindDa21
143,Chris Keating,LILB,Boston,1979,1985,0,0,1,21,84,,,,0,,,,,,,0,,,,0,,KeatCh20
144,Ray Preston,LLB,Lawrence,1976,1984,0,0,2,27,122,,,,0,,,,,,,0,,,,0,,PresRa20
145,Joe McLaughlin,LILB,Stoneham,1979,1984,0,0,0,9,58,,,,0,,,,,,,0,,,,0,,McLaJo20
146,Zachary Dixon,RB,Boston,1979,1984,0,0,0,9,67,,,,0,,,,,197.0,732.0,3,41.0,41.0,367.0,1,41.0,DixoZa00
147,Bruce Kimball,G,Beverly,1982,1984,0,0,0,3,25,,,,0,,,,,,,0,,,,0,,KimbBr20
148,Dan Dufour,G,Lynn,1983,1984,0,0,0,3,22,,,,0,,,,,,,0,,,,0,,DufoDa20
149,Victor Heflin,DB,Springfield,1983,1984,0,0,0,1,24,,,,0,,,,,,,0,,,,0,,HeflVi20
150,Bruce Laird,DB,Lowell,1972,1983,0,1,9,46,164,,,,0,,,,,,,0,,,,0,,LairBr00
151,Dave Lapham,G,Melrose,1974,1983,0,0,8,54,140,,,,0,,,,,,,0,,,,0,,LaphDa20
152,Mark van Eeghen,RB,Cambridge,1974,1983,0,1,8,66,136,,,,0,,,,,1652.0,6651.0,37,34.0,174.0,1583.0,4,37.0,VanEMa00
153,Mark Roopenian,NT,Medford,1982,1983,0,0,0,1,12,,,,0,,,,,,,0,,,,0,,RoopMa20
154,Jeff Williams,G,Gloucester,1977,1982,0,0,3,20,56,,,,0,,,,,,,0,,,,0,,WillJe21
155,Jim Luscinski,T,Arlington,1982,1982,0,0,0,1,6,,,,0,,,,,,,0,,,,0,,LuscJi20
