city_coords,sf_distance,ny_distance
"49.0835785,19.612785",9682.807245280805,6969.8084709297
"53.3542897,-113.4072044",1865.4915397132052,3254.27553517138
"49.5727567,-101.6979903",2111.663094400188,2372.404626347916
"60.9826014,25.6613764",8681.212319299932,6626.141366626752
"46.80095835,-71.35837272691265",4250.227839724938,709.1334239365343
"56.0293778,14.1566859",8830.7600261073,6279.894552848642
"45.876337,-61.4904937",5016.188714136868,1164.5227550664115
"48.8000956,-79.2010223",3658.464275416255,987.7881206696612
"49.8758511,-101.6794079",2130.117802953789,2379.4507619425876
"65.5831187,22.1459535",8144.321532066989,6234.800514020551
"52.3228746,-112.71302",1784.7257971208364,3190.3686078862456
"50.126498049999995,19.006784585824853",9560.23201157162,6872.376342604664
"55.1930197,30.2070437",9379.115027643067,7200.278061004772
"43.3174363,-79.8263736",3620.042775244546,562.0491086816297
"-8.0584933,-34.8848193",10340.354353953906,6723.918904922187
"47.439747100000005,-79.29746721105235",3645.78222183202,858.7791820748774
"47.5363074,-53.269139",5581.766040761815,1817.274767864871
"54.56107,85.3438704",9435.364677937949,9265.533114039512
"46.373464,-82.652893",3387.150220524402,939.1436609636283
"48.5026134,-79.2224096",3655.228567949572,959.011974812136
"53.6919793,-111.5421091",1956.0589865188813,3139.6885532613273
"59.37286535,-87.64085453280592",3443.80484714684,2283.476693516144
"50.6671098,42.4053866",10094.843014221433,8149.7034449930015
"48.2010584,-69.9606673",4341.719864548606,891.8854327634864
"53.1921953,-103.805898",2234.17052265311,2630.1711289719833
"49.4815988,-100.5231198",2180.7683340559865,2287.5249488250033
"49.0153243,-55.501981587456825",5380.46879361603,1722.1520569506758
"50.0739017,-101.5115585",2151.8595727651436,2373.5483660509517
"57.666667,15.2",8713.18849560234,6262.744066316659
"50.2319353,-99.4637261",2287.4649519105747,2238.6142803222997
"52.663891,-106.335297",2071.7671284590588,2774.425407420496
"45.4465169,-65.95113024",4684.6607925873395,840.0083561203516
"49.0684342,17.4617721",9605.95851766248,6835.8315878007525
"52.13921695,-106.60541325424961",2016.8331174388709,2777.1903119597305
"74.757937,-110.6027986",4164.061275348716,4219.671163989965
"50.7878642,-112.4658831",1646.471428294204,3152.575597029888
"51.4272738,-114.0309938",1654.231065645326,3268.5850316787637
"51.2647972,-105.984596",1979.3035548565272,2712.576080087994
"50.5893452,-127.0839027",1471.1563765993951,4183.944096250244
"43.5714558,-80.8399074",3536.03545066399,647.7449700548427
"53.5284191,-113.2785341",1886.6642053286416,3249.0991657129457
"66.666667,23.5",8066.630000605757,6239.750935695922
"60.4564226,26.2271433",8747.401140141883,6682.303422663619
"43.7276598,-65.0755041",4790.599952858212,809.2503168562251
"45.7679599,-65.9656179",4677.303823487661,860.5559804470116
"40.5859373,9.0010431",10021.993019028205,6729.481840727226
"52.8634517,-104.3326381",2183.3838753217215,2651.621510824259
"49.2,-98.9",2272.0660092643443,2165.500980680115
"49.0000074,21.2392122",9747.74921382892,7075.56526809546
"58.0812613,55.7586943",9379.728560224812,8107.020125775655
"46.908295,-71.376457",4247.754840302744,720.0368694577427
"49.9927904,-104.5142534",1968.6219861851848,2580.523854400678
"51.28597,-114.01062",1640.8541967752813,3265.7084415299114
"47.4121987,15.2721668",9678.344373441076,6787.318955600026
"47.6138405,-65.2210757",4701.073174567015,1038.741783053007
"46.003731,12.718653395250298",9703.136218662554,6694.463042537686
"46.4365168,-81.146366",3503.129272725955,857.8117440345551
"51.6667495,-3.9243273",8441.813146821136,5328.567743238779
"43.886245,-81.31275",3495.8198873006786,697.6713658388429
"47.1486137,8.5539378",9414.66813816666,6352.736285908809
"43.81543135,-80.01273517404557",3600.637819486924,603.3916026691671
"62.1782081,27.8284927",8607.690734904243,6658.240705348579
"45.226049,-76.1945277",3891.825081886818,532.1700481735517
"51.0959826,-115.3555408",1581.6708011849444,3357.792879428208
"45.6180851,-61.3574589",5032.514310927446,1162.1668403116691
"63.2730921,18.7647544",8286.908529014045,6190.407198991728
"43.2556116,-79.0723264",3681.614011501131,505.86225305934926
"43.1654577,-79.4751839",3649.9853339233528,528.9147017384972
"50.0634652,-97.4420227",2408.143566499496,2096.1752763641366
"44.6066135,-79.4169256",3642.518392690544,619.3364852633457
"65.7333404,24.5666495",8181.158655105022,6328.1515588889715
"53.0338966,-117.3261071",1741.0040648725064,3509.4698890174245
"59.9289639,10.499710818578329",8351.247609847516,5917.017158264974
"43.2570855,-81.1408629",3514.257562625208,655.0282407706572
"48.5354964,-80.464681",3563.8032821071374,1008.2908820030874
"52.4593054,-113.949229",1759.8789450272434,3275.8085486207565
"-3.3486456,37.3435249",15675.839261878207,12046.048260613345
"52.4182634,-115.5581743",1712.7239983726251,3383.977853040993
"62.4733988,15.64108973113128",8277.916255298693,6077.4035714984275
"49.5016384,-112.5281133",1524.96483179831,3145.839614848249
"49.60046,-99.8626522",2229.191408352601,2245.0697630962713
"43.4871704,-79.9821917",3605.879212874216,582.3129702953768
"55.3301451,-119.5577417",1963.350561665757,3681.369589322672
"43.0279026,-82.2529271",3425.8842355941256,730.9495381497273
"62.6323084,17.9379914",8326.238475857672,6180.01929188711
"48.5105805,32.2656283",10125.02220866539,7764.545308789961
"50.9476885,-104.2139781",2050.3878919319773,2583.746356307855
"49.606942,15.5795748",9483.655847422517,6687.319831181393
"53.7834515,-112.4478142",1936.521219480773,3200.281528210163
"52.5,9.86667",8992.68613041783,6185.598852533179
"58.3536447,11.2261188",8517.15903504114,6016.497914237773
"48.8122302,2.3872525",8981.585062897191,5857.1602858910765
"52.5991278,-103.255577",2218.215474399287,2573.2682800643156
"46.0451741,-64.0898064",4815.014347308407,997.118874662306
"45.768002,-75.584564",3934.974915879776,576.0353168844175
"47.1951976,8.5253985",9409.225518337878,6348.500888270975
"43.7656395,-65.3174974",4770.65685244728,792.7302004384887
"48.9936579,-123.8157964",1251.4741425213315,3967.988044769179
"46.676532,-71.73008",4223.2247404537775,687.4572727783574
"55.678223,37.2668096",9471.195679543996,7519.901433039971
"62.29579185,17.371688846882225",8342.799909688096,6167.782571204694
"49.6,-119.666667",1332.2097582925678,3662.287469969287
"45.5406943,-77.1004317",3818.682458445162,592.401283539494
"52.2,-108.45",1937.7332794483664,2901.580188651089
"46.7820575,-71.25273",4258.455926057127,709.7431248904018
"53.8009283,-113.6506625",1903.8276183096568,3278.561113736758
"47.3898617,8.690503",9399.367254547764,6350.114593940763
"45.5315125,-73.7275651",4081.406214426717,535.8139520667803
"55.4664892,8.4520751",8673.110340718727,5973.757032843648
"50.27014175,-96.73755983459328",2463.4766929445427,2057.784464055258
"52.4165073,-104.4963287",2141.5382058905816,2646.9633556162926
"50.7702648,15.0583947",9354.3561822,6592.889544269357
"63.4010888,13.0822241",8119.263713739205,5919.805153776018
"44.6298478,-81.2648606",3495.8893324593587,736.6835878031694
"45.6213607,-61.9904928",4984.233597890277,1117.2847556647073
"65.1299324,25.7773028",8266.316286636422,6408.779035803731
"44.6069298,-80.5916531",3549.3794092612984,691.4707730848614
"48.987006,20.7018957",9730.488559042016,7043.117699501766
"43.4945144,-1.4736657",9220.249440820016,5810.668766694906
"55.8217545,37.3400897",9457.094264468897,7513.116660215493
"45.8984286,-77.2826645",3802.420736054298,634.3523348161041
"46.317296,-78.703308",3691.107219295328,729.049813851866
"49.6377084,-114.4964358",1462.616201636309,3288.748797790649
"45.488298,-77.679176",3773.8546767169864,608.8339444342461
"43.7941544,-79.5268023",3639.8075699330375,569.6127680929987
"47.3225009,7.7947889",9364.594492555489,6292.607547284526
"7.461039550000001,6.398817009039226",12724.930574582866,8665.810686938752
"45.3602416,-73.749364",4081.5706962078752,516.7230990860544
"57.6583613,12.1135762",8610.66499646094,6093.699531937044
"47.7418049,-64.7181216",4736.3507602715,1075.8631731274818
"45.0784875,-64.495212",4804.585891391492,914.8688652677216
"58.9959119,16.2062225",8620.330827841854,6255.955159747359
"57.466667,12.166667",8629.937606463265,6104.685421048017
"66.0,23.0",8121.91714257958,6250.827358546814
"51.0503626,-113.3968616",1637.998548919954,3220.547456167606
"51.0515057,-105.8159306",1972.0080692106849,2695.780796548877
"55.9765389,-4.0559704",8103.679454060563,5204.872863051621
"53.5310131,-113.9998496",1867.003569723643,3296.3192920572765
"46.016957,-62.6116863",4927.902975512095,1093.9402863864616
"49.7188752,-86.9493168",3112.247590456819,1422.8937544407318
"45.625284,-73.7644249",4077.55582376303,546.1103504457275
"47.223677,7.1030216",9341.39390296709,6250.189310483286
"49.6071847,-114.4381219",1461.671508405908,3284.4250556162992
"62.063703,28.3045075",8629.3006358256,6686.1072150860155
"51.7923735,-114.1130367",1688.115379713946,3278.305053303258
"50.186331,15.0417306",9408.533197318053,6622.521208333288
"48.1488954,17.1445496",9681.862903299972,6867.420265301642
"51.2305015,58.4738015",10143.30521367225,8826.387756114704
"49.183333,-119.55",1288.3284955031506,3655.74069247676
"48.7514383,21.9211949",9795.4658019999,7132.5930739158075
"60.922495,27.5693996",8730.237311499608,6718.590212812144
"46.77232,-70.940781",4282.272733712001,716.9510479334821
"49.2118373,-68.1801406",4463.456212834225,1049.6336900084368
"45.3056879,-73.2533401",4120.870940161967,513.9070743965553
"55.7459656,12.5510249",8800.516042820978,6200.978829391547
"51.3325438,-107.4471085",1911.8321038914587,2813.8392183003416
"44.347685049999995,-79.10016490761303",3669.4527711094215,581.3306472004399
"61.3125216,22.1357413",8563.148978595113,6441.700077380985
"49.0784756,-117.7999026",1309.7114490454749,3528.535497326911
"43.879548,-79.73826",3622.136057820339,588.9904733199475
"50.7244402,-127.4976081",1494.064695445075,4211.476508879982
"59.3971086,15.8407053",8571.415442916623,6218.781039998508
"52.0022724,-104.740329",2098.2453676579325,2649.7554311135696
"49.460459,-120.507973",1307.3411097989815,3723.809460133965
"49.0846258,-123.057938",1257.576199952357,3911.8608214418346
"59.5137434,15.9970475",8565.251965541891,6221.701246768476
"45.4529194,-73.8647559",4071.571287072078,526.7260460987033
"46.889058,-71.835136",4213.130058944613,708.04210652005
"62.6005753,29.7622128",8603.354296838343,6719.031591752293
"45.40683715,-75.52745676171389",3942.410076181995,535.9759102312306
"61.4781666,23.5096158",8580.718052768188,6498.274699805771
"49.0403105,-118.2139796",1296.5813611221367,3558.913030245755
"53.5,-112.05",1921.010798237209,3168.384696947764
"49.4917717,-115.0209401",1430.481420626106,3326.2336748326707
"50.3013773,-100.0329179",2255.702854109229,2279.5876964879208
"-33.7971937,151.2879845",11923.986633675317,15978.096124900305
"51.5622066,-114.095172",1665.6681559475303,3274.4727371523327
"53.5550821,-113.9145914",1871.7333861091736,3291.170799755797
"55.5437893,-4.663906",8108.744456864338,5177.458498754221
"43.844184,-79.628906",3631.193680186622,579.52980625423
"48.75408065,17.57651278309739",9640.3274135406,6860.773257730858
"51.7945201,143.15187827518702",7097.627974851716,9144.255377865768
"49.7130748,-108.0036721",1756.6980349374967,2822.5854999189983
"52.583333,-112.966667",1802.0501134051424,3211.6552331005228
"59.516667,17.916667",8622.305478125898,6320.595171576201
"44.2404203,-76.461908",3880.265733774961,440.7799884214264
"57.4412134,10.5336225",8574.895256325131,6014.614910024487
"49.4141533,14.6587234",9466.08046400347,6639.138228329496
"50.426893,-127.488098",1462.33434349015,4214.390016805343
"45.9246705,6.8727506",9444.62248350688,6297.249742934943
"49.12180835,-122.68784601063038",1260.845848089578,3884.577052135764
"49.938848,-56.196442",5309.230383765582,1725.0310192733732
"53.919448,9.5172441",8851.819605849141,6101.655939178062
"57.153534,65.542274",9457.91460628332,8519.038577494955
"54.025278,-109.160556",2070.9159938155585,2995.990464655051
"47.7798837,2.1971899",9058.801955093975,5887.45452505574
"46.070134,-72.810173",4146.732874335961,603.0151722452323
"60.95,14.416667",8383.432279610613,6079.381586312391
"54.340278,-109.776944",2077.736396530473,3043.9601640599844
"49.0469402,-98.6602218",2280.8396111825427,2143.9190945408386
"42.9059168,-79.6188457",3641.14831702896,526.0319512953542
"51.3326498,7.8670563",9013.751775892915,6111.585916084034
"52.0274651,-113.9502354",1716.5378922033856,3270.04434469536
"47.8459634,-53.9844362",5520.891094037698,1776.8925751561433
"49.8684179,15.8932764",9470.930085137185,6693.0219476344355
"60.456683,14.7272515",8438.538977410566,6115.562957631305
"61.993025,22.2637409",8499.410110005545,6413.420872162852
"60.5526514,24.9713028",8708.231042314937,6617.194144591486
"55.2106188,-119.4286716",1951.2607315980629,3671.646478660018
"50.4116187,14.9031301",9382.091845036808,6601.967774052954
"49.3951183,13.2935954",9413.659494587082,6552.749324623639
"43.2453004,-80.2508592",3586.4052978608083,588.834628917461
"52.4095307,-108.7068761",1944.7357001120904,2923.6954638932534
"60.2098563,24.7294936",8736.783889418186,6624.425962950245
"59.4204736,17.8285472",8628.894945899943,6320.599052248537
"60.4674228,26.9450844",8762.676775437358,6715.619097120936
"53.722785,74.4996399",9737.032990899152,9115.627889411911
"44.5028504,-77.4723521",3797.448069274042,507.9832543500381
"46.310181,-70.877953",4292.4141171617775,671.2090390354902
"53.47413,-113.351242",1879.133741770308,3252.8256066851686
"54.7145773,-115.3991579",1956.8388001812664,3408.3122029167534
"48.8742376,18.7296655",9671.32053679215,6926.676099901259
"46.944403,-71.296806",4253.430942073442,725.745997934937
"47.4991723,8.7291498",9391.367778727415,6347.353501918841
"11.0248119,7.651853311586596",12522.021618520354,8519.566092612435
"44.144214,145.9103501",7333.685159249246,9795.73907352084
"64.1378737,25.3658176",8357.396393866524,6442.958993188947
"44.9020681,-76.6600992",3858.0695805495016,513.4493108289278
"-2.8960161,115.1366914",13022.007921133878,15717.0705089125
"46.4032744,-81.1878264",3499.8877693974123,857.4439439987835
"50.3061911,12.9390017",9315.262139882374,6483.506822645042
"44.497098,-80.4914291",3557.8905932854027,677.8314703859635
"54.81517145,38.628918393798614",9586.86165047014,7648.238595172907
"55.7903785,38.4405711",9478.889758545753,7567.841173575701
"44.2727441,-78.170962",3744.001196445433,522.931953487683
"45.5016203,-73.5102981",4098.625359888717,533.5380851484559
"54.3982667,-126.6477077",1875.5902805297171,4130.184920822529
"51.5449509,-0.4816672",8618.852670173332,5560.601573896855
"50.05313715,-119.22703618785513",1387.7853259493268,3629.279979197174
"48.9435344,20.562964",9729.908573410376,7037.07889980662
"51.0730254,-93.8100155",2688.86004493767,1910.3102773039511
"50.998045,-118.1956709",1506.750017165493,3556.29210387713
"55.8667313,37.1256813",9448.577941357022,7499.614276693693
"45.4289766,-73.8654387",4071.775041619603,524.0645067688965
"60.6335719,24.8695328",8697.685818670156,6607.9015049729305
"51.3714106,-104.2978988",2075.5483506488363,2601.411473869806
"45.894309,-74.158058",4044.41807724597,575.790803491945
"52.6696007,-111.3093794",1866.2569628652184,3102.5029247398347
"49.9484438,82.6274791",9980.962685701135,9704.636122080828
"43.7853531,-79.2785494",3659.804060619286,552.8095955909939
"51.7461489,-105.012433",2065.261365779805,2660.143935611231
"52.2097478,104.097683",9066.6351132362,9706.943864717894
"51.0907793,5.6168052",8937.222820860836,5977.030890050302
"46.059891,-70.953827",4289.701959267819,643.3538837818606
"46.8055656,7.1612669",9380.8540219688,6274.306626114381
"44.8139874,20.4506037",10129.527685723457,7279.566828829775
"63.081820949999994,21.479812522296804",8373.478170727767,6323.704355010619
"46.23262305,-71.75001921914466",4226.4775077053555,639.7771177471836
"73.6585432,-118.4410095",4000.554339330157,4334.328309325263
"45.366668,-63.300006",4890.060046771685,1012.8485798520044
"51.8960544,-106.0554168",2024.2059982724213,2733.9359341537784
"46.04935585,-62.694674628963696",4920.888124550422,1090.035768858108
"53.136240599999994,-109.62850905604587",1972.0381991074717,3002.1307762346883
"50.44695915,-101.30422827710373",2186.248703663681,2370.7688865732907
"53.8879117,86.7492072",9470.096821418503,9361.712183930278
"46.4162258,-64.826733",4751.723917665697,974.2988965048984
"48.1851816,-77.6553459",3770.2209329863,879.41085391517
"48.2950199,-68.8678927",4421.700310673398,935.865660347346
"59.216667,18.333333",8663.151200263545,6356.281885228172
"50.0619312,-96.5140821",2468.621635464083,2034.2501066308691
"53.6036046,-113.525446",1887.27670933138,3266.6463205718724
"45.76417,-73.818855",4071.92252246072,561.3995921913565
"52.3218585,-106.0946058",2055.745671833484,2748.574306996631
"48.0634448,-66.369555",4609.171895179543,1017.4367252527744
"46.2483846,-60.0873491",5113.1539624989155,1280.4803420518767
"43.6508016,-79.3865409",3652.3489048200177,551.2481293692751
"45.442381,-72.7119792",4161.3972760568895,535.8717754956472
"58.3896329,13.8456344",8601.876797802719,6157.24970896506
"45.645367,-76.0761083",3897.721495346675,573.1971753723576
"51.15032105,-114.07449937958918",1625.3856187352694,3268.8184126585616
"59.6749712,14.5208584",8504.629647345075,6137.94820949853
"60.7390089,24.7728148",8684.80933082677,6597.534452893041
"52.5175183,-107.5422444",2004.7172078128935,2849.3725175656923
"55.17108,-118.7949873",1953.0264050897356,3631.052027187139
"47.5581077,7.5878261",9334.303900735704,6267.180924385472
"54.9646163,-1.7115301",8288.494784999804,5374.934288164494
"45.7081005,-73.6515157",4085.46022418969,555.7077193135851
"52.7256333,-107.3519145",2030.643262274304,2842.57947534215
"49.3799622,-121.44162",1291.757089586023,3791.9516313135136
"53.9090245,30.3429838",9515.451847949407,7291.170259899575
"49.4375146,18.7896041",9619.09137100422,6898.165560731347
"60.933333,23.366667",8631.302883094326,6520.070990344386
"55.072259,-105.29638",2316.374021778225,2795.478114957912
"46.188388,-82.95639",3363.1099197756025,944.963346371794
"43.3784216,-80.7097716",3548.103543238356,628.7748158477806
"50.9000886,-101.8933019",2178.8076895409567,2425.18000418286
"48.1970732,19.1765116",9753.097688566297,6994.061046347991
"47.2654296,11.3927685",9530.057807624877,6538.334928214884
"54.6089003,-97.7675598",2642.3271593756717,2339.9303196334067
"50.8162378,12.3867217",9246.340264234272,6423.0425952187925
"44.001387,-79.682541",3625.629964048348,593.1805081935144
"48.43235145,17.026820581071153",9650.33197131908,6843.920639958361
"60.4017496,25.0280695",8724.731186365434,6628.214799598469
"51.554815,-107.9912859",1904.144136191694,2855.8590340581227
"49.1830366,-57.4320002",5238.80527859239,1605.759356206709
"50.533333,-103.666667",2052.994157643701,2535.0202810441883
"50.769089,-99.4908113",2314.827845887264,2259.944777586433
"45.951895,-74.1359579",4045.6005932849343,582.1547793780944
"62.300466,27.1639512",8581.208869673503,6621.562856797817
"64.87881,20.79953",8182.3335929960285,6209.619348687152
"42.6309355,-81.8707447",3460.481838378125,688.4007294129805
"44.0310471,-78.949678",3683.991504886817,549.0521508397569
"42.2928986,-82.7113352",3394.849976212425,747.342319056804
"64.2240872,27.7334227",8397.158339929765,6539.180552591526
"59.6356115,17.077856",8586.277741069129,6271.98926708104
"43.1988905,-79.2726179",3666.0243263472566,516.4757949687344
"44.3045535,-79.357929",3649.255025762764,593.6152672906694
"51.9158875,-109.1365445",1883.4794316079517,2941.299330810192
"59.8970034,10.966914823844895",8369.697943194831,5942.843150226349
"44.2226389,-76.5215014",3875.7206572638584,441.3114112778492
"51.7601506,-102.9979154",2172.880974935297,2527.112984833253
"56.1928572,14.7532545",8835.94836228449,6306.043522942371
"57.7210839,12.9407407",8633.203662811307,6136.685721874388
"51.8842262,-102.0907464",2230.9814987233144,2472.062687733619
"53.2174924,-114.9790101",1809.76299464687,3355.662003561802
"56.3014882,14.5161735",8817.777694314405,6287.638398904185
"52.8680426,-112.2656813",1852.4796753889016,3169.900133411349
"61.5499614,23.5969495",8575.697006412382,6498.623954828534
"43.3449871,-81.4801081",3486.096239559145,684.1846575948423
"50.5032737,13.636112",9324.526453981418,6517.582111890676
"50.2336235,-123.8764717",1389.1696003432262,3960.3221115625006
"62.702322300000006,25.821183132214983",8511.544932277231,6539.268896601666
"57.683333,15.833333",8732.049634750992,6296.38554791022
"55.8403369,12.4287796",8787.512212312258,6189.756599735299
"49.6350309,-102.4906662",2066.300688576316,2429.7275037386944
"48.7081906,44.5153353",10337.947274487602,8411.94661328161
"47.3900474,0.6889268",9015.890833928845,5798.825573495142
"45.13191185,-79.55624724922944",3628.6748094465574,667.7601718215832
"51.766667,-104.183333",2109.8935473751226,2605.63742843931
"54.916950400000005,10.70665008527278",8808.116597682545,6129.797390931145
"51.4866125,-107.0610496",1942.831991275784,2791.1170565122784
"62.0102011,23.0245972",8516.272372232363,6448.055032326485
"43.3940076,-80.3555103",3576.5860026555483,603.8793298478631
"49.4553775,17.4508621",9568.540179202466,6813.503252796034
"50.678792900000005,17.929884436033525",9468.756456453608,6775.292607477374
"42.8820503,-79.0490304",3687.715793921654,483.3306441853449
"45.5643183,-73.2040066",4121.734680524748,542.908268862377
"44.31869,-80.648575",3546.3645726263535,676.7015368545038
"62.3176377,27.8681227",8594.2877838886,6652.052505680373
"47.3615882,7.354445",9340.897357921209,6260.737901324898
"56.2055066,-117.1048951",2086.9052225715077,3543.90312225869
"50.9387693,-105.6929336",1970.1028646951995,2684.6007912221294
"46.1146705,-63.7733524",4837.624223854277,1021.9020182251728
"52.0959823,-111.45955411596051",1806.8139625356152,3101.8601883735523
"21.1618955,-86.8514988",3877.2926648828648,2484.665696146154
"6.2432526,-73.7053825169336",6024.308569380525,3818.4264838457066
"60.3943055,5.3259192",8130.89803872546,5627.337543652841
"17.974637,-77.2581951",4898.07084685157,2539.708543665837
"4.099917,-72.9088133",6250.86311334201,4056.8175271274526
"48.6218033,9.8372796",9339.813687725637,6366.331643223217
"47.9557802,21.7167982",9866.953407537982,7168.212896525912
"-31.9133731,-63.6817724",9830.963354609745,8110.85938998075
"55.3284036,8.7647838",8697.37277098097,5997.782823887056
"-32.9593609,-60.6617024",10110.57747773269,8271.454534251074
"52.0191005,8.531007",8980.981723909263,6123.459813131344
"3.4519238,-76.5328732",6013.649713419826,4134.772063045743
"0.7343619,-79.3858867",6015.044081522669,4460.721112147423
"49.5819105,10.6077372",9286.08078174411,6369.8146504846545
"-23.7080345,-46.5506747",10439.630717698168,7677.166413193597
"-12.066667,-77.15",7259.847470470872,5852.125964166519
"48.6937223,6.1834097",9170.438530940684,6119.265759426528
"47.3782189,9.5413964",9438.567065553683,6408.189099358183
"-18.548023,-42.7652888",10383.969592852589,7313.428609876804
"6.328034,-10.797788",11445.193045594084,7307.127234371055
"-2.1900563,-79.8868741",6222.231356989956,4788.304638203377
"46.9071694,18.0541598",9835.574190496798,6997.337843841479
"-31.3972539,-58.0173305",10164.368314873773,8151.781451253424
"49.7107134,7.3136563",9132.454906338064,6148.290144467071
"5.8241764499999995,-55.16628130970069",7621.812230845816,4297.0582349877695
"-34.787093049999996,-68.43818677312292",9777.988312277175,8379.114232175813
"48.8478586,2.5529612",8986.586740635552,5866.969242985072
"-32.3217257,-58.0892136",10231.168250868146,8250.349332858394
"45.4338215,28.0549395",10327.007761311954,7725.497391376986
"21.9942689,-102.3726689",2598.6701012110384,3378.411187201807
"-34.9964963,-64.9672817",10003.40317771344,8433.895617787237
"41.5421013,2.1138977",9578.4887870068,6169.612532763407
"-31.38889,-57.9608876",10167.56019535987,8152.052893775138
"-28.7120266,-51.9343269",10391.325520578946,8016.888518439806
"-34.633603,-58.5426528",10380.619614750209,8491.931936361021
"5.2639656,-76.5587372",5870.113700988756,3934.883448755966
"43.7159395,10.4018624",9808.083379209516,6658.381858111276
"11.2320944,-74.1950916",5618.616713013998,3266.592921450617
"45.3444094,19.002376",10022.712169197042,7151.887223283283
"48.0073849,0.1967849",8940.253452552719,5739.213599030449
"46.1199444,14.8153333",9781.10849521463,6829.000824236095
"10.218219399999999,-84.5714705713932",4857.2997581477775,3535.3318636805634
"-34.7572582,-58.4026638",10399.382664595953,8508.03301981737
"41.098527,-7.8105708",9040.034048874546,5434.800673490957
"-34.6774186,-58.5607837",10382.84275223806,8496.339032134334
"51.9142741,-8.1700962",8208.17643340764,5038.008639078927
"-13.117431,-60.545428",8559.008661284926,6119.140033306617
"42.1180477,2.7653607",9565.031433253016,6189.470049108397
"-31.53794865,-68.46198574927706",9500.372698089956,8019.651928032134
"-31.1939884,-55.7649238",10303.586497218814,8179.950295628876
"31.7977314,34.6529922",11944.691169559315,9148.054514109434
"-34.7033363,-58.3953235",10395.674678176316,8502.326692666296
"9.9325427,-84.0795782",4917.703044454169,3551.9577745203246
"6.6985605,-1.6233086",12166.159273084677,8043.904018394392
"55.2328252,11.7674102",8818.951773724191,6178.300909806764
"46.3079645,16.3378198",9825.489009798672,6919.516254057105
"-28.6789941,-49.3695627",10578.115389998708,8092.672324369736
"-34.5762765,-58.5388435",10376.409987222896,8485.785572002138
"14.9162811,-23.5095095",9770.040993702289,5636.827898061294
"52.707755,-2.7540658",8417.590869936312,5374.06690765575
"4.7002001,-74.2385058",6098.262638340326,3989.0143762040225
"6.5536094,7.4143061",12874.69531263933,8816.279050277328
"58.2827931,12.2908612",8559.910358916799,6077.487250876023
"47.8556623,12.0595795",9504.6021764563,6552.07905136236
"-14.2950215,-41.659239732941316",10182.473201480232,6944.662652492369
"-22.1225167,-51.3882528",9948.430825021644,7339.850389323841
"13.3441517,-87.13494335",4415.437920834179,3291.8153102661827
"-25.6207309,-57.1475978",9779.52117938299,7547.898332889862
"-32.8755548,-56.0201525",10413.82287757444,8354.781753800657
"-33.4179364,-63.2934951",9978.165176889212,8281.226753473173
"4.8143159,-75.6946778",5973.369483603599,3979.915885118496
"-32.0279308,-61.22829",9999.375162509354,8160.302435747552
"14.716417,-17.273844",10303.077326611712,6164.480712590825
"55.8831932,-3.5149461",8135.369498552164,5240.1198608651675
"43.2957547,-0.3685668",9297.21584517109,5901.444300071692
"-32.9027018,-68.7899889",9596.647206298145,8168.2586989050415
"-51.64607595,-69.26324254192167",11172.624806296935,10242.985738172563
"10.6881668,-61.5928155",6732.848705027299,3543.6107654398406
"48.9582708,2.8773541",8992.873673175949,5884.420736589948
"43.7437422,-79.2116324",3665.5498796729057,545.729863126251
"50.8424835,16.4870549",9400.833249369258,6677.6151881784035
"44.024322850000004,21.07657433209902",10230.418964449334,7369.999572522967
"15.7802928,-86.377437",4291.473647637809,3010.816861929374
"-15.5986686,-56.0991301",9095.77808253677,6502.965407582917
"32.896672,13.1777923",10934.38983796308,7502.753091564379
"44.3190159,23.7965614",10300.182415143036,7529.381461690955
"50.432102099999994,4.546709543978205",8945.768583803645,5934.619973105164
"45.8362368,4.6165809",9343.00062371486,6143.572254604448
"51.817781,5.81794",8883.29115050693,5959.7010232194825
"47.3940415,13.6867878",9615.35625153457,6684.070723553302
"-27.6865324,-48.7769405",10551.26688674001,8008.669086595345
"49.1196964,6.1763552",9133.067344262883,6099.558745841631
"10.103348,-85.41529423211631",4801.6128170201555,3572.8538532751777
"11.87018055,-15.607704564772728",10644.515900086688,6505.407470807986
"51.4818111,7.2196635",8973.012587927842,6063.6420837203705
"-32.4851849,-58.2320232",10234.250246031115,8265.149738686996
"-19.0016365,-57.6534316",9233.90939329776,6823.940384340363
"50.88681925,5.98373378119071",8971.07099901435,6009.489604930449
"-1.2043218,-47.1583944",8802.390243938185,5380.245201922509
"-22.3569192,-47.3838766",10278.22623965082,7506.505260964066
"7.8859723,-11.1863832",11299.497189571784,7160.442388722286
"37.3841757,-6.5517596",9404.269244603503,5704.099975485988
"-34.6674521,-58.6986561",10373.063874004942,8492.634959391171
"-23.6121912,-46.7790539",10414.92155535226,7658.603938297687
"45.0723677,18.694355",10037.043371112724,7147.884734610933
"-33.7511954,150.6941711",11966.738728866903,16026.071485633927
"48.9250016,2.2105491",8963.610847033795,5840.46789170243
"49.2778194,16.9994446",9568.685321003084,6794.987178457113
"41.4493539,2.248254",9593.613264567735,6184.257321519077
"-33.4377756,-70.6504502",9532.916529690656,8217.214185544302
"48.8992679,2.5660399",8982.900930515178,5865.723922519509
"37.3886303,-5.9953403",9439.0281013169,5748.130988126404
"56.4469128,9.4059354",8622.543181143425,5990.2852419461
